name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-inclusion_check;awali-inclusion_check_result;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-inclusion;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-inclusion;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;0.23; 0.194327; 0.0430628;5.318e-06; 1.5794e-05; true;0.26; 0.195801; 0.0434518;0.026563089999999998;0.00029503600000000004; 0.00177879; true;0.24; 0.195063; 0.0431018;0.001522552;0.000650856; 0.00192574; true;TO; 0.196668; 0.0433288;1.02; 0.0689; 0.0000; 0.0001; 0.0000;1.15; 0.0695; 0.0469; 0.0789; 0.0003;1.04; 0.0684; 0.0294; 0.0001; 0.0000;1.45;0.18835706100000005;0.038760396999999995; 0.008766455; true;0.96;0.031777777;0.002349291; 0.001621956; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;ERR;ERR;ERR;ERR;ERR;0.2; NOT EMPTY;0.47; 0.382398; 0.0952328;5.972000000000001e-06; 1.8009e-05; true;0.59; 0.388168; 0.0981987;0.08738749000000001;0.00047281199999999997; 0.0189975; true;0.51; 0.390986; 0.0949173;0.004545608;0.0006628739999999999; 0.0209072; true;TO; 0.386676; 0.0960794;0.77; 0.0831; 0.0000; 0.0000; 0.0000;1.76; 0.1432; 0.6587; 0.0061; 0.0330;1.23; 0.1477; 0.1036; 0.0001; 0.0000;2.25;0.354995843;0.031021441999999996; 0.052636457; true;1.5;0.071126214;0.0035297259999999995; 0.05804394; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;0.27; 0.26923; 0.0463661;1.3705000000000002e-05; 1.7257e-05; true;0.29; 0.226277; 0.0464903;0.022216458;5.2445000000000004e-05; 0.00517444; true;0.27; 0.222072; 0.046026;0.001263849;0.000663098; 0.00282156; true;TO; 0.225913; 0.0471619;1.01; 0.0819; 0.0000; 0.0001; 0.0000;1.08; 0.0791; 0.0200; 0.0003; 0.0009;1.06; 0.0814; 0.0201; 0.0001; 0.0000;1.4;0.176054523;0.032669139; 0.020819461; true;1.02;0.054419347;0.0020141250000000003; 0.006665274; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;ERR;ERR;ERR;ERR;ERR;0.11; NOT EMPTY;0.08; 0.0705077; 0.0169159;5.568000000000001e-06; 1.2663e-05; true;0.13; 0.105041; 0.0252228;0.0089316;3.1429e-05; 0.000903072; true;0.13; 0.107138; 0.0254436;0.0005509239999999999;0.0006259779999999999; 0.00206775; true;TO; 0.111105; 0.0249798;1.0; 0.0406; 0.0000; 0.0001; 0.0000;1.02; 0.0423; 0.0055; 0.0008; 0.0005;1.01; 0.0405; 0.0103; 0.0001; 0.0000;1.29;0.143377021;0.027417446; 0.008881143; true;0.98;0.033232438;0.00194952; 0.003103855; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;ERR;ERR;ERR;ERR;ERR;0.17; NOT EMPTY;0.2; 0.154124; 0.045746;4.681e-05; 2.4695e-05; true;0.25; 0.155193; 0.0463945;0.03903395;0.0047226; 0.00687212; true;0.21; 0.154457; 0.0461728;0.002011685;0.000770712; 0.00567803; true;TO; 0.155531; 0.0464037;1.03; 0.0688; 0.0000; 0.0001; 0.0001;1.12; 0.0664; 0.0566; 0.0379; 0.0015;1.05; 0.0652; 0.0381; 0.0002; 0.0001;1.65;0.22695217899999998;0.035324279; 0.021338996; true;1.17;0.050431607;0.00262322; 0.026786636; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;0.2; 0.165393; 0.0412359;0.0014281249999999997; 0.000582283; true;0.72; 0.165499; 0.0414629;0.02621693;0.28665288; 0.181478; true;0.21; 0.161788; 0.0402499;0.001385418;0.0034596; 0.00367621; true;TO; 0.161674; 0.0402509;1.01; 0.0606; 0.0000; 0.0006; 0.0001;1.11; 0.0633; 0.0247; 0.0641; 0.0003;1.07; 0.0621; 0.0209; 0.0014; 0.0003;1.38;0.145054566;0.046127567999999994; 0.017111997; true;0.98;0.025830871999999998;0.009159167; 0.001811127; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;0.26; 0.225016; 0.0488741;0.000289546; 1.7847e-05; true;0.51; 0.227979; 0.0494427;0.02940243;0.15183221000000002; 0.0512314; true;0.27; 0.220893; 0.0483433;0.001534578;0.0011670720000000001; 0.00194756; true;TO; 0.222792; 0.0486002;1.07; 0.0804; 0.0000; 0.0005; 0.0002;1.13; 0.0792; 0.0295; 0.0635; 0.0004;1.05; 0.0804; 0.0228; 0.0014; 0.0008;1.35;0.149885248;0.051364492; 0.014390017; true;1.04;0.037682412;0.004737871; 0.001625091; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;ERR;ERR;ERR;ERR;ERR;0.22; EMPTY;0.54; 0.410994; 0.105243;0.01407214; 0.00296251; false;2.51; 0.410225; 0.107663;0.10149629999999998;1.0729544; 0.663988; false;0.63; 0.405221; 0.104481;0.005425546;0.02883878; 0.0789864; false;TO; 0.404197; 0.104204;0.81; 0.0941; 0.0000; 0.0028; 0.0022;7.01; 0.0923; 0.2220; 6.0070; 0.0019;0.86; 0.0969; 0.0459; 0.0058; 0.0023;1.96;0.27707562399999996;0.073811253; 0.013156417; true;1.44;0.127581805;0.014993876000000001; 0.004340515; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata;ERR;ERR;ERR;ERR;ERR;0.21; EMPTY;0.27; 0.197902; 0.0432093;0.020456449; 0.00260787; false;2.7; 0.248002; 0.0413544;0.020874918;1.2187834800000001; 1.15826; false;0.34; 0.191838; 0.0412711;0.001182915;0.032225210000000004; 0.0758716; false;TO; 0.191049; 0.0410913;1.07; 0.0665; 0.0000; 0.0006; 0.0001;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;0.132477572;MISSING;MISSING;MISSING;1.19;0.042047798000000004;0.006215122; 8.65536E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;ERR;ERR;ERR;ERR;ERR;0.23; NOT EMPTY;0.42; 0.348277; 0.0773152;0.0008736190000000001; 1.8824e-05; true;2.28; 0.354336; 0.077648;0.05051749;1.0106458; 0.713122; true;0.43; 0.345939; 0.0769121;0.002817624;0.002561846; 0.00274703; true;TO; 0.352236; 0.0771561;1.28; 0.1255; 0.0000; 0.0015; 0.0003;1.52; 0.2115; 0.0737; 0.0836; 0.0006;1.4; 0.1391; 0.0444; 0.0019; 0.0006;1.72;0.197411351;0.039082581; 0.011037376; true;1.33;0.078488612;0.004888837; 0.002687127; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;ERR;ERR;ERR;ERR;ERR;0.23; NOT EMPTY;0.47; 0.393215; 0.0875303;0.0011777390000000001; 0.000603163; true;0.56; 0.389982; 0.0881476;0.0677191;0.0028041809999999998; 0.0210604; true;0.57; 0.393193; 0.0893539;0.0034555239999999997;0.003300046; 0.0770422; true;TO; 0.487442; 0.0885183;1.32; 0.1475; 0.0000; 0.0005; 0.0001;1.6; 0.1498; 0.3102; 0.0033; 0.0117;1.35; 0.0900; 0.2217; 0.0009; 0.0004;2.94;0.718600575;0.058034443000000005; 0.066621825; true;1.83;0.14120793;0.013676675999999999; 0.317054759; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;0.18; 0.382145; 0.0502012;0.002304857; 0.00120857; true;0.18; 0.234541; 0.0335918;0.00888017;0.001429836; 0.000437624; true;0.18; 0.19533; 0.0290792;0.00056913;0.005922448; 0.0098535; true;TO; 0.165118; 0.044465;1.13; 0.0585; 0.0000; 0.0002; 0.0001;1.18; 0.0576; 0.0092; 0.0025; 0.0002;1.22; 0.0606; 0.0110; 0.0005; 0.0001;1.42;0.14703171399999998;0.047869893000000004; 0.011259875; true;1.01;0.027262514999999998;0.002745214; 0.001029501; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;ERR;ERR;ERR;ERR;ERR;0.22; NOT EMPTY;0.49; 0.379407; 0.105476;0.000556534; 0.00015814; true;0.81; 0.392465; 0.138124;0.10225856;0.12118383999999999; 0.0860921; true;0.49; 0.556538; 0.101095;0.005270653;0.001761845; 0.00321116; true;TO; 0.37715; 0.103748;1.19; 0.1727; 0.0000; 0.0006; 0.0001;1.99; 0.1455; 0.7724; 0.0144; 0.0010;1.26; 0.1414; 0.1272; 0.0010; 0.0003;2.41;0.336415882;0.07657293000000001; 0.030298713; true;1.27;0.063518985;0.005351307; 0.002318258; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;ERR;ERR;ERR;ERR;ERR;0.36; NOT EMPTY;1.87; 1.53995; 0.284027;0.026911468; 0.0358123; true;3.16; 1.54013; 0.28627;0.12413957;0.40865355999999997; 0.801948; true;2.13; 1.5484; 0.277121;0.007010845;0.05400606; 0.279981; true;TO; 1.5238; 0.275919;1.5; 0.5571; 0.0000; 0.0008; 0.0001;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;0.130382242;MISSING;MISSING;MISSING;2.92;0.173789625;0.003515217; 0.485065617; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;ERR;ERR;ERR;ERR;ERR;0.23; NOT EMPTY;0.49; 0.515477; 0.0925157;0.000298134; 1.8137e-05; true;0.58; 0.409385; 0.0941444;0.07891102;0.004513275000000001; 0.00584312; true;0.5; 0.489701; 0.0917905;0.00403434;0.001331973; 0.00360963; true;TO; 0.406877; 0.0915958;1.15; 0.1574; 0.0000; 0.0008; 0.0002;1.86; 0.1523; 0.6421; 0.0101; 0.0011;1.44; 0.1532; 0.1006; 0.0018; 0.0007;2.4;0.377178739;0.06818832; 0.044729449; true;1.26;0.08229036399999999;0.003606434; 0.0150662; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;0.23; 0.195715; 0.0395634;0.002107551; 0.00142327; true;0.26; 0.221092; 0.042019;0.01623391;0.002079571; 0.00182065; true;0.25; 0.204596; 0.0406805;0.0009314239999999999;0.005917967; 0.00808893; true;TO; 0.207292; 0.0419856;1.17; 0.0753; 0.0000; 0.0004; 0.0001;1.29; 0.1281; 0.0274; 0.0074; 0.0004;0.97; 0.0456; 0.0081; 0.0005; 0.0001;1.57;0.17043151699999998;0.063478518; 0.015189648; true;1.06;0.04289014299999999;0.002779118; 0.002020158; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;ERR;ERR;ERR;ERR;ERR;0.13; NOT EMPTY;0.2; 0.155011; 0.049957;0.000531189; 0.000479942; true;0.23; 0.105936; 0.0343782;0.030839197;0.028451669000000002; 0.0301538; true;0.22; 0.154898; 0.0493863;0.002386717;0.001799999; 0.00397663; true;TO; 0.109071; 0.0353411;1.09; 0.0640; 0.0000; 0.0003; 0.0002;1.17; 0.0645; 0.0313; 0.0323; 0.0011;1.11; 0.0663; 0.0279; 0.0006; 0.0002;1.72;0.24589526199999998;0.05450669500000001; 0.009870288; true;1.23;0.056807221000000005;0.002141315; 0.004692824; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;ERR;ERR;ERR;ERR;ERR;0.38; NOT EMPTY;2.85; 2.31508; 0.692812;0.000141524; 2.457e-05; true;12.3; 2.01022; 0.454566;0.752050672;4.81797197; 3.54228; true;2.9; 2.17523; 0.68617;0.052726786;0.0011286050000000002; 0.0280086; true;TO; 2.29226; 0.711078;1.33; 0.5862; 0.0000; 0.0006; 0.0001;17.51; 0.8424; 15.9174; 0.0350; 0.0369;6.89; 0.8285; 5.1226; 0.0008; 0.0001;5.32;1.718808755;0.106483128; 0.034316795; true;2.41;0.251840689;0.004144557; 0.08438078; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;ERR;ERR;ERR;ERR;ERR;0.2; EMPTY;0.33; 0.282215; 0.0560173;0.000644659; 0.000301539; false;0.76; 0.382415; 0.0847831;0.0659573;0.11669352999999999; 0.106778; false;0.36; 0.249398; 0.0563232;0.002189777;0.001836598; 0.0465746; false;TO; 0.257779; 0.0890162;1.1; 0.1445; 0.0000; 0.0005; 0.0002;1.44; 0.1453; 0.3047; 0.0182; 0.0115;1.11; 0.0871; 0.1101; 0.0006; 0.0004;2.93;0.469515421;0.048427227; 0.184910372; true;1.78;0.044991253;0.002797767; 0.22626316; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;0.5; 0.351868; 0.133632;0.000418883; 1.9143e-05; true;0.73; 0.352241; 0.134801;0.191231409;0.000144195; 0.0415143; true;0.56; 0.356724; 0.132199;0.009601576;0.001388169; 0.0361234; true;TO; 0.357932; 0.135352;1.1; 0.1557; 0.0000; 0.0008; 0.0002;2.73; 0.1594; 1.3335; 0.2300; 0.0469;0.92; 0.0882; 0.0969; 0.0013; 0.0002;2.65;0.601823658;0.066306945; 0.032937237; true;1.66;0.103968287;0.001966064; 0.074741899; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;ERR;ERR;ERR;ERR;ERR;0.2; NOT EMPTY;0.14; 0.127401; 0.0187691;9.336999999999999e-06; 1.6793e-05; true;0.16; 0.131514; 0.0278307;0.009431291;0.000529124; 0.0011414; true;0.1; 0.0863192; 0.0190193;0.00035693700000000004;0.00044120299999999993; 0.00129046; true;TO; 0.0962464; 0.0300535;1.03; 0.0509; 0.0000; 0.0001; 0.0000;1.02; 0.0500; 0.0104; 0.0005; 0.0005;1.02; 0.0508; 0.0117; 0.0001; 0.0000;1.38;0.143433681;0.0422; 0.00972413; true;1.04;0.027490633;0.0019982859999999997; 0.002797631; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.05; 0.0637513; 0.00934261; 0.0004; 0.0000;0.19; NOT EMPTY;0.18; 0.145731; 0.0393766;2.6296999999999996e-05; 3.327e-05; true;0.22; 0.149755; 0.0399323;0.02661085;0.00604193; 0.00611229; true;0.19; 0.146178; 0.0393422;0.001390277;0.000684673; 0.0036877; true;TO; 0.149316; 0.0394907;1.04; 0.0615; 0.0000; 0.0001; 0.0000;1.12; 0.0607; 0.0208; 0.0564; 0.0008;1.06; 0.0614; 0.0195; 0.0001; 0.0000;1.57;0.195998101;0.056652838; 0.017356291; true;1.06;0.05155999;0.00237164; 0.004767305; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata;ERR;ERR;ERR;ERR;ERR;0.17; NOT EMPTY;0.16; 0.128099; 0.0345615;3.4616e-05; 3.4708e-05; true;0.18; 0.127226; 0.0345939;0.02254287;0.0028122019999999998; 0.0016137; true;0.17; 0.126994; 0.0343382;0.001184621;0.000740815; 0.00167457; true;TO; 0.127574; 0.0343084;1.0; 0.0507; 0.0000; 0.0001; 0.0000;1.14; 0.0516; 0.0294; 0.0948; 0.0002;1.01; 0.0499; 0.0223; 0.0002; 0.0001;1.57;0.189950526;0.057204887; 0.013871943; true;1.06;0.03954346300000001;0.0021785669999999997; 9.90652E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.06; 0.0485614; 0.0116358; 0.0004; 0.0001;0.19; NOT EMPTY;0.22; 0.17915; 0.0507643;3.7391e-05; 2.2811e-05; true;0.27; 0.179545; 0.0510985;0.04053202;0.000704772; 0.00572216; true;0.24; 0.179101; 0.0505338;0.002079394;0.000692259; 0.00454545; true;TO; 0.175323; 0.0500356;1.05; 0.0735; 0.0000; 0.0002; 0.0000;1.22; 0.0752; 0.0526; 0.0971; 0.0012;1.1; 0.0725; 0.0421; 0.0002; 0.0001;1.75;0.263551535;0.052478214; 0.017899008; true;1.09;0.042732583000000005;0.0022545049999999995; 0.006521544; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;0.07; 0.0580355; 0.0231006;4.2477e-05; 1.5003e-05; true;0.1; 0.0580423; 0.0232035;0.017771159;0.001230863; 0.000364069; true;0.08; 0.0577213; 0.0230078;0.000887228;0.000765315; 0.00138761; true;TO; 0.0579346; 0.0230962;1.02; 0.0299; 0.0000; 0.0001; 0.0000;1.12; 0.0296; 0.0226; 0.0931; 0.0001;1.01; 0.0299; 0.0221; 0.0002; 0.0001;1.4;0.16300643499999998;0.042673700999999994; 0.012313581; true;1.02;0.032273320999999994;0.002477539; 6.58944E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.05; 0.0410677; 0.00934651; 0.0003; 0.0001;0.18; NOT EMPTY;0.19; 0.15202; 0.041043;6.2248e-05; 4.5624e-05; true;0.23; 0.151193; 0.0411639;0.02888106;0.005916593; 0.00391737; true;0.2; 0.150448; 0.040935;0.0015030500000000001;0.000791342; 0.00257887; true;TO; 0.151037; 0.041083;1.01; 0.0594; 0.0000; 0.0001; 0.0000;1.13; 0.0592; 0.0324; 0.0916; 0.0004;1.09; 0.0601; 0.0304; 0.0002; 0.0001;1.68;0.22108544500000002;0.055652937; 0.009970051; true;1.02;0.037012842000000004;0.0023599700000000003; 0.003282301; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.05; 0.0428077; 0.00912244; 0.0003; 0.0000;0.18; NOT EMPTY;0.17; 0.130349; 0.0407534;1.8721999999999998e-05; 3.0105e-05; true;0.17; 0.159308; 0.0271789;0.01603294;0.000563819; 0.00224852; true;0.2; 0.169215; 0.0302527;0.000788661;0.00045026; 0.00152744; true;TO; 0.169731; 0.040812;0.76; 0.0383; 0.0000; 0.0001; 0.0000;0.74; 0.0363; 0.0087; 0.0031; 0.0004;1.04; 0.0636; 0.0174; 0.0001; 0.0000;1.35;0.16463250899999998;0.030727163999999998; 0.012521359; true;1.01;0.037410949;0.0023313120000000003; 0.002137149; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.05; 0.0459939; 0.00795458; 0.0002; 0.0000;0.18; NOT EMPTY;0.2; 0.170291; 0.037292;1.5623999999999998e-05; 2.4725e-05; true;0.23; 0.170988; 0.0374068;0.015592590000000002;0.011025944999999999; 0.00400246; true;0.21; 0.174211; 0.0374836;0.0009359489999999999;0.000688946; 0.0026054; true;TO; 0.172725; 0.0384973;1.03; 0.0650; 0.0000; 0.0001; 0.0000;1.12; 0.0625; 0.0167; 0.0698; 0.0005;1.06; 0.0645; 0.0156; 0.0001; 0.0000;1.52;0.184458811;0.045994372000000006; 0.012935217; true;1.08;0.046554969999999994;0.002282979; 0.002488129; true
