name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-0.111-runtime;mata-0.111-mataparsing;mata-0.111-mataminterm;mata-0.111-intersection;mata-0.111-trim;mata-0.111-inclusion_check;mata-0.111-inclusion_check_result;mata-0.111-overall;mata-0.112-runtime;mata-0.112-mataparsing;mata-0.112-mataminterm;mata-0.112-intersection;mata-0.112-trim;mata-0.112-inclusion_check;mata-0.112-inclusion_check_result;mata-0.112-overall;mata-0.113-runtime;mata-0.113-mataparsing;mata-0.113-mataminterm;mata-0.113-intersection;mata-0.113-trim;mata-0.113-inclusion_check;mata-0.113-inclusion_check_result;mata-0.113-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.03; 0.02789; 0.014396;3.2e-05;1.3000000000000001e-05; 2.8e-05; true; 0.044697;0.06; 0.048214; 0.023768;5.599999999999999e-05;2e-05; 8e-06; true; 0.076053;0.04; 0.025491; 0.018685;4.9999999999999996e-05;2.4e-05; 7e-06; true; 0.048006;0.07; 0.047075; 0.024953;4.9999999999999996e-05;1.7e-05; 4.4e-05; true; 0.076341
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.05; 0.040549; 0.020887;1.7e-05;1e-05; 7.1e-05; true; 0.064431;0.05; 0.042742; 0.020022;2.7000000000000002e-05;1.3e-05; 9e-06; true; 0.06615;0.03; 0.02511; 0.013741;1.6e-05;1.1e-05; 8e-06; true; 0.041343;0.04; 0.026419; 0.021921;2.3e-05;1.4e-05; 9.2e-05; true; 0.052174
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.06; 0.050539; 0.020904;1.4000000000000001e-05;7e-06; 0.000104; true; 0.074227;0.06; 0.049625; 0.017073;9e-06;6.999999999999999e-06; 7e-06; true; 0.068968;0.04; 0.029559; 0.014293;1e-05;5.999999999999999e-06; 6e-06; true; 0.04554;0.05; 0.049012; 0.013631;8e-06;4e-06; 6.3e-05; true; 0.064592
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.11; 0.07553; 0.044174;0.000165;7.7e-05; 0.000312; true; 0.125542;0.09; 0.08012; 0.025531;8.4e-05;3.9999999999999996e-05; 7e-06; true; 0.108718;0.1; 0.083587; 0.026165;8.5e-05;4.1e-05; 8e-06; true; 0.112999;0.12; 0.096283; 0.035051;0.000161;5.599999999999999e-05; 0.000284; true; 0.136648
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.03; 0.025331; 0.014395;8.900000000000001e-05;3.7e-05; 3e-05; true; 0.041867;0.04; 0.026885; 0.016291;0.0001;4.4999999999999996e-05; 8e-06; true; 0.045698;0.05; 0.046437; 0.015958;9.7e-05;5.599999999999999e-05; 9e-06; true; 0.064926;0.03; 0.026621; 0.013944;0.000162;5.6999999999999996e-05; 5.1e-05; true; 0.043497
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.08; 0.069073; 0.017532;8.6e-05;3.5999999999999994e-05; 0.000115; true; 0.08898;0.09; 0.074795; 0.026371;0.000153;5.2e-05; 2e-05; true; 0.104835;0.09; 0.077995; 0.028222;8.6e-05;3.4e-05; 6e-06; true; 0.108659;0.07; 0.063319; 0.019832;9.7e-05;4.3e-05; 0.000121; true; 0.086076
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.07; 0.055853; 0.027722;1.7e-05;7e-06; 4.6e-05; true; 0.087823;0.07; 0.054127; 0.024124;1.6e-05;7e-06; 1.6e-05; true; 0.082354;0.05; 0.043096; 0.022386;1.6e-05;7e-06; 1.1e-05; true; 0.069188;0.06; 0.054849; 0.014517;1e-05;4.9999999999999996e-06; 2.8e-05; true; 0.071909
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.4; 0.231011; 0.168876;2.3e-05;7e-06; 0.00495; true; 0.436896;0.46; 0.380997; 0.114921;1.3000000000000001e-05;7e-06; 7e-06; true; 0.514285;0.38; 0.292328; 0.106236;1.7e-05;8e-06; 1.1e-05; true; 0.42582;0.52; 0.394248; 0.154677;2e-05;7e-06; 0.004009; true; 0.573848
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.08; 0.064145; 0.028886;1.7e-05;8.000000000000001e-06; 0.000182; true; 0.09755;0.04; 0.034151; 0.017593;1.1000000000000001e-05;5.999999999999999e-06; 8e-06; true; 0.05417;0.04; 0.034873; 0.017197;1.5e-05;5.999999999999999e-06; 8e-06; true; 0.054499;0.07; 0.063981; 0.017613;1.1000000000000001e-05;5.999999999999999e-06; 0.000104; true; 0.083996
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.06; 0.052689; 0.022375;2.9e-05;1.3000000000000001e-05; 5e-05; true; 0.077872;0.04; 0.031107; 0.015932;2.8e-05;1.4e-05; 1e-05; true; 0.04918;0.07; 0.055292; 0.024868;3.3e-05;1.3000000000000001e-05; 8e-06; true; 0.083109;0.05; 0.033348; 0.017338;1.9e-05;9e-06; 4e-05; true; 0.052591
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.025151; 0.016249;2.1000000000000002e-05;1.2e-05; 5.2e-05; true; 0.043387;0.05; 0.042926; 0.016229;2.9e-05;1.3000000000000001e-05; 9e-06; true; 0.061614;0.05; 0.042552; 0.02004;3.2999999999999996e-05;1.4e-05; 8e-06; true; 0.065538;0.04; 0.037599; 0.014449;3.1e-05;1.4e-05; 6.3e-05; true; 0.054574
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.05; 0.046442; 0.01666;2e-05;9e-06; 0.000103; true; 0.065442;0.08; 0.065008; 0.028825;3.3e-05;1.3000000000000001e-05; 1e-05; true; 0.097402;0.08; 0.065403; 0.029934;3.2e-05;1.4999999999999999e-05; 8e-06; true; 0.099105;0.08; 0.064749; 0.028802;1.9e-05;1e-05; 9.1e-05; true; 0.096205
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.04; 0.033338; 0.017463;1.1000000000000001e-05;4.9999999999999996e-06; 6.6e-05; true; 0.0531;0.05; 0.033667; 0.024783;1.5e-05;9e-06; 9e-06; true; 0.062121;0.07; 0.059478; 0.023797;1.2e-05;4.9999999999999996e-06; 6e-06; true; 0.086614;0.05; 0.033814; 0.014834;1e-05;3e-06; 6.5e-05; true; 0.051092
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.02; 0.0211; 0.010067;0.000259;7.7e-05; 4.6e-05; true; 0.033524;0.02; 0.016342; 0.016005;0.00048100000000000004;0.00016099999999999998; 1e-05; true; 0.036431;0.03; 0.025704; 0.015948;0.000453;0.000171; 8e-06; true; 0.045667;0.03; 0.024603; 0.015351;0.00046;0.00018500000000000002; 8.6e-05; true; 0.044028
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.04; 0.030591; 0.016609;4.2e-05;2.3000000000000003e-05; 0.000132; true; 0.050165;0.04; 0.038039; 0.016749;3.2999999999999996e-05;2.9000000000000004e-05; 1e-05; true; 0.057299;0.04; 0.038511; 0.01135;2.7000000000000002e-05;1.6e-05; 6e-06; true; 0.051587;0.03; 0.025708; 0.016106;3.5e-05;2.2000000000000003e-05; 0.000112; true; 0.044362
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.039809; 0.012342;8.4e-05;3.5e-05; 9.9e-05; true; 0.054947;0.03; 0.022227; 0.014342;7.9e-05;3.2999999999999996e-05; 7e-06; true; 0.038891;0.04; 0.040534; 0.016232;0.000107;4.4999999999999996e-05; 6e-06; true; 0.059278;0.03; 0.028731; 0.010433;4.9e-05;2.1000000000000002e-05; 7.4e-05; true; 0.040973
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.09; 0.077542; 0.021834;8.999999999999999e-05;3.9e-05; 0.00033; false; 0.103348;0.09; 0.061585; 0.036367;0.000168;5.9e-05; 6.3e-05; false; 0.105041;0.12; 0.090499; 0.035384;0.000138;5.1000000000000006e-05; 0.00097; false; 0.133125;0.12; 0.093743; 0.03638;0.00013000000000000002;5.2000000000000004e-05; 0.000981; false; 0.136705
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.1; 0.083292; 0.022608;4.7999999999999994e-05;2.1000000000000002e-05; 0.00028; true; 0.109612;0.08; 0.06062; 0.035082;8.599999999999999e-05;3.2999999999999996e-05; 9e-06; true; 0.101345;0.09; 0.062857; 0.035235;9.599999999999999e-05;3.7999999999999995e-05; 1e-05; true; 0.104086;0.11; 0.091105; 0.035213;9.8e-05;3.2e-05; 0.000538; true; 0.132435
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.08; 0.072533; 0.014559;0.000608;0.00027; 0.000802; false; 0.091427;0.05; 0.043556; 0.015609;0.000623;0.000298; 0.000158; false; 0.062813;0.12; 0.076762; 0.021203;0.000766;0.000282; 0.033978; false; 0.135693;0.05; 0.042521; 0.015141;0.000789;0.00042199999999999996; 0.00153; false; 0.063255
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.06; 0.047045; 0.019145;5.6e-05;2.5e-05; 0.000114; true; 0.069134;0.05; 0.046685; 0.017413;5.2e-05;1.7e-05; 8e-06; true; 0.066541;0.03; 0.02724; 0.011906;3.4e-05;1.6e-05; 6e-06; true; 0.040963;0.05; 0.04613; 0.019915;5.6999999999999996e-05;2.1e-05; 0.00011; true; 0.069217
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.08; 0.060898; 0.023239;6.5e-05;2e-05; 0.000404; true; 0.088311;0.04; 0.036083; 0.017848;3.7999999999999995e-05;1.3000000000000001e-05; 8e-06; true; 0.056746;0.07; 0.062681; 0.021231;3.6e-05;1.5e-05; 9e-06; true; 0.08644;0.07; 0.063836; 0.022534;4.2e-05;1.6e-05; 0.00041; true; 0.09015
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.02; 0.019705; 0.0095;0.000307;0.000105; 5.2e-05; true; 0.031942;0.04; 0.037909; 0.01602;0.0006299999999999999;0.00019899999999999999; 1e-05; true; 0.058846;0.05; 0.036288; 0.014982;0.000593;0.00018300000000000003; 1e-05; true; 0.055469;0.04; 0.038026; 0.016067;0.000363;0.000129; 5.3e-05; true; 0.057416
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.04; 0.03374; 0.014009;0.0006309999999999999;0.00016; 8.3e-05; true; 0.052431;0.04; 0.033708; 0.016471;0.000603;0.000166; 8e-06; true; 0.054923;0.05; 0.03402; 0.015505;0.0006630000000000001;0.000144; 7e-06; true; 0.053949;0.02; 0.019328; 0.010071;0.000315;0.000106; 4.6e-05; true; 0.032364
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.34; 0.258772; 0.10497;2.8000000000000003e-05;1.8e-05; 0.002336; true; 0.386942;0.45; 0.331773; 0.153309;1.4e-05;1.1000000000000001e-05; 9e-06; true; 0.507209;0.41; 0.34348; 0.098549;1.3000000000000001e-05;1e-05; 9e-06; true; 0.457916;0.46; 0.358588; 0.140148;1.9e-05;1.4e-05; 0.003761; true; 0.528076
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.06; 0.045213; 0.019724;1.2000000000000002e-05;9e-06; 0.000244; true; 0.068275;0.05; 0.046358; 0.019705;1.3000000000000001e-05;7e-06; 7e-06; true; 0.069071;0.06; 0.046502; 0.018495;1e-05;8e-06; 7e-06; true; 0.067756;0.1; 0.085501; 0.029462;1.2e-05;6e-06; 0.00022; true; 0.118198
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.01; 0.010687; 0.007221;1.1000000000000001e-05;7e-06; 3.2e-05; true; 0.018999;0.01; 0.010367; 0.007462;1e-05;8e-06; 7e-06; true; 0.018945;0.03; 0.021199; 0.012268;2.6000000000000002e-05;1e-05; 9e-06; true; 0.035414;0.01; 0.011099; 0.007895;1.1000000000000001e-05;7e-06; 3.4e-05; true; 0.02029
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.02; 0.01637; 0.013692;1.9e-05;1e-05; 5.7e-05; true; 0.032882;0.02; 0.018298; 0.011309;1.2000000000000002e-05;1e-05; 8e-06; true; 0.031239;0.02; 0.018227; 0.014035;1.9e-05;1e-05; 9e-06; true; 0.035379;0.02; 0.018834; 0.012359;1.6e-05;2e-05; 4e-05; true; 0.033564
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.12; 0.083415; 0.044171;8.9e-05;2.7e-05; 0.000811; true; 0.136531;0.12; 0.088886; 0.047426;0.000106;3.5e-05; 1e-05; true; 0.1443;0.07; 0.049514; 0.031585;7.099999999999999e-05;2.3e-05; 7e-06; true; 0.086632;0.1; 0.057842; 0.045921;0.000116;3.5e-05; 0.000885; true; 0.114353
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.05; 0.046708; 0.018516;9e-06;7e-06; 0.000255; true; 0.06835;0.08; 0.071666; 0.022099;8e-06;4.9999999999999996e-06; 7e-06; true; 0.096687;0.09; 0.075496; 0.029244;1.3000000000000001e-05;8e-06; 8e-06; true; 0.109344;0.06; 0.045245; 0.02087;8e-06;5.999999999999999e-06; 0.000246; true; 0.069682
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.09; 0.083703; 0.0209;0.000127;4.8e-05; 0.000212; true; 0.107789;0.1; 0.086919; 0.024909;0.000127;6.599999999999999e-05; 8e-06; true; 0.115236;0.12; 0.09547; 0.034286;0.00030000000000000003;7.799999999999999e-05; 9e-06; true; 0.135126;0.12; 0.100536; 0.03389;0.000259;8.1e-05; 0.00044; true; 0.140304
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.07; 0.060732; 0.023767;0.000278;8.199999999999999e-05; 0.000203; true; 0.089009;0.07; 0.063479; 0.02205;0.000257;9.3e-05; 1.1e-05; true; 0.089692;0.06; 0.040295; 0.022888;0.000251;8e-05; 9e-06; true; 0.067151;0.06; 0.052668; 0.015168;0.000146;6.2e-05; 0.000129; true; 0.070759
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.03447; 0.020347;0.000225;8.499999999999999e-05; 0.000176; true; 0.058754;0.04; 0.031938; 0.017893;0.000224;7e-05; 1.1e-05; true; 0.053348;0.03; 0.020403; 0.014318;0.000207;7.699999999999999e-05; 9e-06; true; 0.038471;0.04; 0.034658; 0.018846;0.000207;7.799999999999999e-05; 0.000157; true; 0.057345
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.04; 0.03258; 0.020321;0.00037200000000000004;0.000135; 0.000131; true; 0.058237;0.04; 0.034113; 0.014181;0.00037200000000000004;0.000133; 9e-06; true; 0.054302;0.05; 0.032387; 0.020392;0.00022799999999999999;7.5e-05; 5e-06; true; 0.05662;0.05; 0.031509; 0.020817;0.000381;0.000128; 0.000126; true; 0.057765
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.027042; 0.012646;0.000171;4.9e-05; 4.3e-05; true; 0.041927;0.03; 0.027062; 0.012107;0.000171;8.9e-05; 8e-06; true; 0.041409;0.01; 0.015417; 0.008485;8.9e-05;4.2e-05; 6e-06; true; 0.025164;0.03; 0.025008; 0.011979;0.000176;8.4e-05; 5.2e-05; true; 0.039175
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.06; 0.047465; 0.018742;2e-05;1.2000000000000002e-05; 9.1e-05; true; 0.068673;0.05; 0.047734; 0.018581;1.9e-05;2.2e-05; 8e-06; true; 0.068693;0.04; 0.041844; 0.012054;1.2000000000000002e-05;1.1e-05; 6e-06; true; 0.055403;0.05; 0.046667; 0.018122;1.9e-05;1.2000000000000002e-05; 8.9e-05; true; 0.067497
