name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09311-*.mata;0.14;0.05125230000000001;0.0086673;0.0136874; 0.0002701000; True; 0.0250635000; 0.1343274000;0.01; 0.014864;2.8e-05;6e-06; 2e-06; true; 0.018128;0.02; 0.015265;0.008085;2e-05;6e-06; 1e-06; true; 0.026158;0.02; 0.015165;0.000933;0.000647;0.000505; 2e-05; true; 0.020348;ERR;ERR;ERR;ERR;ERR;ERR;1.27; 0.0344; 0.0000; 0.0001; 0.0002; 0.0000; True; 0.0003; 0.0354;1.22; 0.0370; 0.0084; 0.0384; 0.0034; 0.0000; True; 0.0419; 0.0878;1.05; 0.0294; 0.0143; 0.0002; 0.0002; 0.0002; True; 0.0005; 0.0446;1.55;0.180538862; 0.052252214; 0.002174167; true; 0.059667075; 0.397068748;1.39;0.088029107; 0.005372722; 3.7712E-5; true; 0.026353235; 0.309314533
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09316-*.mata;0.17;0.0657174;0.0087766;0.0144904; 0.0002125000; True; 0.0259235000; 0.1549806000;0.03; 0.033001;0.000907;0.00023099999999999998; 2e-06; true; 0.042357;0.06; 0.033924;0.018371000000000002;0.0034029999999999998;0.002002; 1e-06; true; 0.063581;0.04; 0.033156;0.00215;0.002109;0.001613; 3.1e-05; true; 0.045816;ERR;ERR;ERR;ERR;ERR;ERR;1.3; 0.0624; 0.0000; 0.0035; 0.0000; 0.0000; True; 0.0036; 0.0667;1.45; 0.0625; 0.0181; 0.1592; 0.0093; 0.0000; True; 0.1686; 0.2500;1.14; 0.0434; 0.0205; 0.0176; 0.0002; 0.0003; True; 0.0180; 0.0827;2.61;0.5331675300000001; 0.08585415; 0.003202756; true; 0.098801578; 0.938842004;1.73;0.164110617; 0.004662107; 3.8989E-5; true; 0.031430515; 0.509827753
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09317-*.mata;0.12;0.05489379999999999;0.008894900000000002;0.015111399999999999; 0.0002217000; True; 0.0273839000; 0.1946956000;0.02; 0.016312;0.00024099999999999998;7.199999999999999e-05; 3e-06; true; 0.020029;0.03; 0.016231;0.008816000000000001;0.000799;0.0005120000000000001; 1e-06; true; 0.02882;0.02; 0.017373;0.001073;0.001256;0.00088; 4.1e-05; true; 0.024394;0.53; 0.01398;4.1e-05; 6e-06; true; 0.033547;1.24; 0.0354; 0.0000; 0.0011; 0.0001; 0.0000; True; 0.0013; 0.0373;1.22; 0.0360; 0.0099; 0.0597; 0.0040; 0.0000; True; 0.0637; 0.1101;1.19; 0.0320; 0.0165; 0.0098; 0.0015; 0.0016; True; 0.0114; 0.0606;1.59;0.181462961; 0.0900385; 0.002522554; true; 0.09880954; 0.426713164;1.32;0.052472178999999994; 0.00327903; 2.6795E-5; true; 0.012270423; 0.271460049
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09320-*.mata;0.14;0.045226100000000005;0.0094535; 0.0151262000; 0.0002204000; False; 0.0273105000; 0.1293701000;0.0; 0.004828; 0.000182; 4.1e-05; 3.2e-05; false; 0.006252;0.0; 0.004045;0.002168; 0.000548; 0.000384; 0.000385; false; 0.008279;0.01; 0.004186;0.000262; 0.000747; 0.000745; 0.000294; false; 0.007759;0.52; 0.005072; 1.7e-05; 4e-06; true; 0.009541;1.06; 0.0143; 0.0000; 0.0008; 0.0001; 0.0000; False; 0.0010; 0.0158;1.31; 0.0165; 0.0029; 0.0041; 0.0008; 0.0092; False; 0.0143; 0.0340;1.27; 0.0176; 0.0057; 0.0180; 0.0016; 0.0017; False; 0.0197; 0.0433;1.18;0.101181763; 0.028845195; 0.002435389; false; 0.038117188; 0.240918133;1.1;0.038350946; 0.004150819; 5.1624E-5; false; 0.01223591; 0.198768355
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09321-*.mata;0.14;0.0718263;0.0056321999999999995;0.009585999999999999; 0.0001386000; False; 0.0170593000; 0.1764269000;0.03; 0.030623;0.0026810000000000002;0.000626; 0.000169; false; 0.040896;0.06; 0.029473;0.015749000000000003;0.011174;0.008698999999999998; 0.000101; false; 0.06998;0.04; 0.029841;0.001783;0.004355;0.003844; 8.8e-05; false; 0.045633;0.59; 0.029985;4.599999999999999e-05; 5e-06; true; 0.067419;1.17; 0.0574; 0.0000; 0.0081; 0.0001; 0.0000; False; 0.0083; 0.0664;1.28; 0.0577; 0.0198; 0.1773; 0.0056; 0.0030; False; 0.1860; 0.2641;1.25; 0.0416; 0.0300; 0.0871; 0.0021; 0.0022; False; 0.0894; 0.1620;1.91;0.180981757; 0.081580572; 0.002641559; false; 0.092094339; 0.454376126;1.66;0.10604898900000001; 0.030293397; 2.6446E-5; false; 0.066005006; 0.484758709
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09326-*.mata;0.16;0.0607909;0.0092073;0.0157413; 0.0002404000; False; 0.0277939000; 0.1515642000;0.02; 0.023787;0.00047;0.000138; 0.000111; false; 0.029613;0.04; 0.025023;0.013978;0.002156;0.001322; 3.1e-05; false; 0.046231;0.03; 0.024271;0.001215;0.001337;0.001093; 7.3e-05; false; 0.032431;0.59; 0.02613;3.9e-05; 6e-06; true; 0.055771;1.13; 0.0319; 0.0000; 0.0010; 0.0000; 0.0000; False; 0.0011; 0.0334;1.3; 0.0470; 0.0136; 0.0561; 0.0051; 0.0001; False; 0.0614; 0.1226;1.19; 0.0475; 0.0249; 0.0159; 0.0009; 0.0010; False; 0.0170; 0.0900;1.72;0.206198903; 0.046911348; 0.002292318; false; 0.056336793; 0.44590028;1.5;0.069203112; 0.004650056; 3.0394E-5; false; 0.024159433; 0.433135764
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09327-*.mata;0.15;0.058356700000000004;0.0087082;0.013575499999999999; 0.0001850000; True; 0.0254233000; 0.1742718000;0.02; 0.023422;3.7e-05;1.6e-05; 3e-06; true; 0.028327;0.04; 0.023454;0.012972;8.199999999999999e-05;4.0999999999999994e-05; 1e-06; true; 0.040432;0.02; 0.024037;0.001485;0.0008320000000000001;0.0005930000000000001; 2.3e-05; true; 0.031793;0.56; 0.022915;4.4000000000000006e-05; 6e-06; true; 0.056921;1.31; 0.0465; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.0477;1.44; 0.0456; 0.0129; 0.0981; 0.0061; 0.0000; True; 0.1042; 0.1634;1.1; 0.0432; 0.0233; 0.0013; 0.0002; 0.0003; True; 0.0016; 0.0687;1.91;0.287189778; 0.10820215; 0.0027309; true; 0.117265104; 0.632332043;1.23;0.063039033; 0.003161292; 2.9986E-5; true; 0.010273324; 0.338806338
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09330-*.mata;0.14;0.0431035;0.0092448; 0.0139768000; 0.0002010000; False; 0.0257237000; 0.1334997000;0.0; 0.005567; 5.6e-05; 2.4e-05; 3.3e-05; false; 0.006938;0.01; 0.00557;0.002848; 7.8e-05; 4.2e-05; 3.2e-05; false; 0.009492;0.01; 0.005579;0.000355; 0.000656; 0.000583; 9.9e-05; false; 0.009034;0.48; 0.005782; 2.7e-05; 6e-06; true; 0.012121;1.25; 0.0161; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0167;1.27; 0.0212; 0.0037; 0.0215; 0.0030; 0.0001; False; 0.0248; 0.0499;1.26; 0.0174; 0.0061; 0.0011; 0.0011; 0.0012; False; 0.0024; 0.0262;1.48;0.240431084; 0.036228949; 0.001920896; false; 0.044297157; 0.48198722;1.0;0.039795976999999996; 0.002999292; 2.498E-5; false; 0.009971668; 0.165022395
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09331-*.mata;0.15;0.053010499999999995;0.009515800000000001;0.0150944; 0.0001784000; True; 0.0278396000; 0.1411656000;0.0; 0.00612;6.5e-05;2.1000000000000002e-05; 1e-06; true; 0.007691;0.01; 0.011647;0.006334;0.00046699999999999997;0.00029800000000000003; 1e-06; true; 0.021002;0.01; 0.011631;0.0007250000000000001;0.000986;0.000844; 2.5e-05; true; 0.017395;0.38; 0.010298;3.8e-05; 4e-06; true; 0.023189;1.07; 0.0166; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.0172;1.34; 0.0249; 0.0070; 0.0878; 0.0066; 0.0000; True; 0.0945; 0.1267;1.29; 0.0285; 0.0118; 0.0040; 0.0002; 0.0002; True; 0.0043; 0.0451;1.66;0.255078503; 0.058458469; 0.00242672; true; 0.066640906; 0.453451047;1.17;0.086317613; 0.016939536; 5.2141E-5; true; 0.033850765; 0.384830495
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09336-*.mata;0.15;0.0515311;0.009386799999999999; 0.0143170000; 0.0001797000; False; 0.0262419000; 0.1350637000;0.02; 0.017397; 9.6e-05; 4.3e-05; 7.6e-05; false; 0.021158;0.02; 0.01701;0.009357; 0.000112; 8e-05; 4.6e-05; false; 0.029023;0.02; 0.015172;0.00082; 0.000642; 0.000519; 7.1e-05; false; 0.020456;0.56; 0.017271; 2.2e-05; 6e-06; true; 0.036942;1.22; 0.0331; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0338;1.15; 0.0350; 0.0133; 0.0123; 0.0029; 0.0004; False; 0.0156; 0.0644;1.23; 0.0319; 0.0184; 0.0009; 0.0008; 0.0009; False; 0.0018; 0.0526;1.6;0.203191856; 0.072398516; 0.001742266; false; 0.080202806; 0.42722379;1.14;0.068568428; 0.002688785; 4.5718E-5; false; 0.027455215; 0.359041145
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09337-*.mata;0.16;0.0659004;0.008818;0.014421499999999999; 0.0001848000; True; 0.0258135000; 0.1529867000;0.03; 0.027263;0.001017;0.000233; 2e-06; true; 0.03492;0.04; 0.027179;0.015048;0.0041210000000000005;0.002163; 2e-06; true; 0.053163;0.04; 0.027629;0.001698;0.0021;0.001745; 3.4e-05; true; 0.038998;0.56; 0.025215;4.5e-05; 7e-06; true; 0.059981;1.3; 0.0543; 0.0000; 0.0038; 0.0000; 0.0000; True; 0.0038; 0.0588;1.49; 0.0628; 0.0199; 0.1638; 0.0066; 0.0000; True; 0.1705; 0.2539;1.21; 0.0425; 0.0264; 0.0330; 0.0002; 0.0003; True; 0.0333; 0.1029;2.33;0.527035103; 0.116502648; 0.002605687; true; 0.143557075; 0.891646564;1.46;0.111752543; 0.004499415; 3.1259E-5; true; 0.022130886; 0.344339855
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09340-*.mata;0.2;0.0881988;0.009764100000000001;0.0144309; 0.0002418000; False; 0.0270122000; 0.2134004000;0.03; 0.029945;0.00026199999999999997;6e-05; 0.000145; false; 0.03578;0.1; 0.057571;0.03137;0.001849;0.001379; 0.000443; false; 0.100989;0.06; 0.051851;0.003143;0.001612;0.001301; 0.00027; false; 0.066859;0.67; 0.057718;4.7e-05; 6e-06; true; 0.159657;1.2; 0.0991; 0.0000; 0.0021; 0.0002; 0.0000; False; 0.0024; 0.1025;1.48; 0.0892; 0.0249; 0.1697; 0.0095; 0.0327; False; 0.2120; 0.3271;1.24; 0.0978; 0.0579; 0.0174; 0.0050; 0.0052; False; 0.0227; 0.1799;2.67;0.361909563; 0.122494728; 0.002108366; false; 0.131280723; 0.733343651;1.74;0.17368244000000002; 0.00450409; 2.6785E-5; false; 0.011587283; 0.579728133
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09341-*.mata;0.15;0.0534959;0.009120400000000002;0.0147968; 0.0002307000; False; 0.0266745000; 0.1470056000;0.02; 0.02062;0.0013319999999999999;0.00027800000000000004; 0.000153; false; 0.027323;0.04; 0.021518;0.01168;0.005339;0.004186; 0.00223; false; 0.048777;0.03; 0.021019;0.001271;0.002559;0.0022589999999999997; 0.000903; false; 0.032364;0.53; 0.020251;3.3e-05; 5e-06; true; 0.043024;1.29; 0.0547; 0.0000; 0.0040; 0.0002; 0.0000; False; 0.0044; 0.0600;1.19; 0.0444; 0.0146; 0.0511; 0.0040; 0.0535; False; 0.1087; 0.1682;1.05; 0.0256; 0.0143; 0.0267; 0.0096; 0.0097; False; 0.0365; 0.0771;1.87;0.274327147; 0.099288633; 0.002188181; false; 0.145446195; 0.585989885;1.39;0.12661029; 0.006438795; 3.9257E-5; false; 0.013420383; 0.413066721
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09346-*.mata;0.14;0.042359299999999996;0.0092564; 0.0144061000; 0.0002731000; False; 0.0263862000; 0.1341504000;0.0; 0.00382; 0.000127; 3.1e-05; 2.8e-05; false; 0.004906;0.0; 0.003895;0.001886; 0.000399; 0.000326; 0.000321; false; 0.007485;0.01; 0.004075;0.000225; 0.000858; 0.000743; 0.000207; false; 0.007701;0.46; 0.004065; 2.7e-05; 5e-06; true; 0.007711;1.21; 0.0139; 0.0000; 0.0006; 0.0001; 0.0000; False; 0.0007; 0.0149;1.29; 0.0119; 0.0021; 0.0028; 0.0006; 0.0058; False; 0.0093; 0.0237;1.01; 0.0080; 0.0021; 0.0019; 0.0012; 0.0013; False; 0.0032; 0.0135;1.35;0.13527018; 0.027035239; 0.002759275; false; 0.04118172; 0.325964514;1.17;0.05697284; 0.003118922; 2.3304E-5; false; 0.013717319; 0.247047781
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09347-*.mata;0.12;0.048393;0.0057284;0.0082852; 0.0001251000; True; 0.0157638000; 0.1739562000;0.0; 0.004318;9e-06;5e-06; 2e-06; true; 0.005211;0.01; 0.007715;0.00398;2.3e-05;4e-06; 1e-06; true; 0.012841;0.01; 0.006935;0.00041200000000000004;0.000669;0.000523; 2.1e-05; true; 0.01051;ERR;ERR;ERR;ERR;ERR;ERR;1.1; 0.0111; 0.0000; 0.0001; 0.0001; 0.0000; True; 0.0002; 0.0115;1.25; 0.0196; 0.0042; 0.0092; 0.0013; 0.0000; True; 0.0105; 0.0346;1.2; 0.0358; 0.0079; 0.0002; 0.0002; 0.0003; True; 0.0005; 0.0445;1.38;0.158890722; 0.064743212; 0.002221693; true; 0.076568376; 0.377911785;1.21;0.063039018; 0.002606044; 2.8926E-5; true; 0.009704366; 0.252510452
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09350-*.mata;0.12;0.0383448;0.0058477; 0.0083066000; 0.0001375000; False; 0.0160385000; 0.1556856000;0.0; 0.005408; 2.3e-05; 1.5e-05; 3.2e-05; false; 0.006625;0.0; 0.005544;0.002813; 0.000123; 6e-05; 5.3e-05; false; 0.009525;0.0; 0.005552;0.000331; 0.000482; 0.000416; 0.000103; false; 0.008409;0.53; 0.010589; 2.5e-05; 5e-06; true; 0.028162;1.17; 0.0236; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0005; 0.0246;1.29; 0.0215; 0.0054; 0.0173; 0.0076; 0.0002; False; 0.0251; 0.0524;1.22; 0.0252; 0.0096; 0.0017; 0.0012; 0.0013; False; 0.0031; 0.0384;1.48;0.19322341999999998; 0.042953239; 0.002316623; false; 0.051280213; 0.356431195;1.13;0.039342882999999995; 0.003362055; 4.349E-5; false; 0.010166742; 0.243937548
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09351-*.mata;0.14;0.04046;0.008936900000000001; 0.0140743000; 0.0002055000; False; 0.0258765000; 0.1768029000;0.0; 0.004343; 0.000176; 4.1e-05; 3.5e-05; false; 0.005572;0.0; 0.003946;0.001889; 0.000438; 0.000346; 0.000344; false; 0.007727;0.0; 0.004177;0.00025600000000000004; 0.000825; 0.000774; 0.000255; false; 0.007891;0.49; 0.002359; 1.6e-05; 4e-06; true; 0.004527;1.29; 0.0165; 0.0000; 0.0008; 0.0001; 0.0000; False; 0.0010; 0.0179;1.18; 0.0134; 0.0024; 0.0036; 0.0006; 0.0044; False; 0.0088; 0.0248;1.0; 0.0153; 0.0048; 0.0046; 0.0032; 0.0034; False; 0.0080; 0.0285;1.17;0.17343619400000002; 0.033742637; 0.002623888; false; 0.04657791; 0.416628532;1.09;0.038493783000000004; 0.004802868; 3.9875E-5; false; 0.011881203; 0.180618726
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09356-*.mata;0.18;0.07484;0.0092684;0.0174502; 0.0002050000; True; 0.0302875000; 0.1844264000;0.04; 0.037771;0.0013260000000000001;0.00035200000000000005; 3e-06; true; 0.047984;0.07; 0.037099;0.022339;0.0052829999999999995;0.003571; 1e-06; true; 0.074395;0.05; 0.038023;0.00251;0.002657;0.002081; 3.4e-05; true; 0.052737;ERR;ERR;ERR;ERR;ERR;ERR;1.35; 0.0679; 0.0000; 0.0034; 0.0000; 0.0000; True; 0.0034; 0.0721;1.19; 0.0494; 0.0172; 0.1254; 0.0047; 0.0000; True; 0.1303; 0.1975;1.36; 0.1105; 0.0833; 0.0494; 0.0003; 0.0004; True; 0.0499; 0.2543;2.51;0.294177479; 0.115898982; 0.002297081; true; 0.145090306; 0.675019779;1.44;0.080470752; 0.010990321; 5.2783E-5; true; 0.03741673; 0.482882463
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09357-*.mata;0.15;0.047862299999999997;0.009348100000000002;0.0149766; 0.0001790000; False; 0.0270118000; 0.1354181000;0.01; 0.009856;0.000174;4.3e-05; 5.3e-05; false; 0.01244;0.01; 0.009677;0.00519;0.00048100000000000004;0.000372; 0.000132; false; 0.017592;0.01; 0.009748;0.000644;0.0010819999999999998;0.0008390000000000001; 0.000127; false; 0.015267;0.53; 0.0094;3.9e-05; 5e-06; true; 0.020671;1.04; 0.0145; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0152;1.21; 0.0241; 0.0058; 0.0269; 0.0025; 0.0038; False; 0.0333; 0.0636;1.24; 0.0189; 0.0086; 0.0048; 0.0020; 0.0022; False; 0.0071; 0.0351;1.41;0.131612143; 0.050972357; 0.002232962; false; 0.066889431; 0.330138482;1.38;0.066202292; 0.002710236; 2.2175E-5; false; 0.008073862; 0.294664366
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09360-*.mata;0.12;0.0522185;0.006125799999999999;0.0087361; 0.0001604000; False; 0.0168519000; 0.1572671000;0.03; 0.027026;0.0002;9.5e-05; 0.000123; false; 0.033154;0.04; 0.02512;0.014789;0.00045;0.000284; 8.9e-05; false; 0.04488;0.03; 0.027543;0.001695;0.001022;0.0007950000000000001; 0.000108; false; 0.036577;0.58; 0.024624;4.5e-05; 6e-06; true; 0.066225;1.29; 0.0578; 0.0000; 0.0007; 0.0000; 0.0000; False; 0.0008; 0.0594;1.34; 0.0498; 0.0133; 0.0786; 0.0056; 0.0012; False; 0.0855; 0.1492;1.23; 0.0545; 0.0162; 0.0026; 0.0007; 0.0007; False; 0.0034; 0.0746;1.67;0.191629872; 0.051562065; 0.002219027; false; 0.059853281; 0.396976656;1.4;0.071428111; 0.003930903; 3.3783E-5; false; 0.011806716; 0.375456273
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09361-*.mata;0.13;0.0392123;0.0095646;0.0137877; 0.0002923000; True; 0.0260182000; 0.1796111000;0.0; 0.004109;1.3000000000000001e-05;4.9999999999999996e-06; 2e-06; true; 0.005075;0.0; 0.003911;0.002068;1.2e-05;1.1000000000000001e-05; 1e-06; true; 0.00671;0.01; 0.003868;0.00023600000000000002;0.0006190000000000001;0.000508; 3e-05; true; 0.006937;0.51; 0.004086;3.5e-05; 5e-06; true; 0.009308;1.01; 0.0083; 0.0000; 0.0000; 0.0001; 0.0000; True; 0.0002; 0.0087;1.04; 0.0086; 0.0014; 0.0058; 0.0010; 0.0000; True; 0.0068; 0.0170;1.15; 0.0131; 0.0045; 0.0002; 0.0002; 0.0002; True; 0.0005; 0.0184;1.47;0.160527635; 0.047836289; 0.002219698; true; 0.055656777; 0.327069776;1.13;0.026044695; 0.00232196; 3.2659E-5; true; 0.009257575; 0.194441789
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09366-*.mata;0.17;0.0735465;0.009360200000000003;0.015157999999999998; 0.0002226000; False; 0.0272996000; 0.1944029000;0.04; 0.03557;0.00115;0.000312; 0.000168; false; 0.046247;0.07; 0.035071;0.021176;0.004942;0.003199; 2.9e-05; false; 0.070444;0.04; 0.035249;0.002186;0.002705;0.0021759999999999995; 9e-05; false; 0.049376;0.58; 0.038962;4.6e-05; 6e-06; true; 0.098351;1.23; 0.0651; 0.0000; 0.0033; 0.0000; 0.0000; False; 0.0034; 0.0691;1.27; 0.0640; 0.0225; 0.1318; 0.0066; 0.0001; False; 0.1386; 0.2258;1.38; 0.0820; 0.0212; 0.0364; 0.0008; 0.0009; False; 0.0374; 0.1414;1.9;0.23174552999999995; 0.069255726; 0.002072344; false; 0.077647943; 0.506651496;1.5;0.14983485000000002; 0.005669391; 3.1286E-5; false; 0.027527909; 0.515249238
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09367-*.mata;0.15;0.056192399999999997;0.009039900000000002;0.0138293; 0.0001859000; True; 0.0262419000; 0.1448385000;0.02; 0.017545;4.9999999999999996e-05;2.2000000000000003e-05; 3e-06; true; 0.021296;0.02; 0.016457;0.008738;8.299999999999998e-05;3.9999999999999996e-05; 2e-06; true; 0.027992;0.02; 0.0144;0.0009620000000000001;0.000798;0.0005300000000000001; 2.4e-05; true; 0.020107;0.55; 0.014508;2.7e-05; 3e-06; true; 0.032197;0.95; 0.0191; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0196;1.28; 0.0355; 0.0101; 0.0654; 0.0010; 0.0000; True; 0.0664; 0.1124;1.26; 0.0534; 0.0179; 0.0009; 0.0002; 0.0003; True; 0.0012; 0.0730;1.65;0.21868941199999997; 0.051470734; 0.002436401; true; 0.060270146; 0.539450165;1.51;0.11729603999999999; 0.002515413; 2.6818E-5; true; 0.03917196; 0.392466691
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09370-*.mata;0.09;0.0348216;0.0058237;0.0087037; 0.0001553000; False; 0.0165382000; 0.0893466000;0.01; 0.010867;8.2e-05;3.4e-05; 2e-05; false; 0.013415;0.02; 0.010776;0.005776;0.000206;0.000176; 4.3e-05; false; 0.018969;0.01; 0.010932;0.0006399999999999999;0.0006770000000000001;0.000567; 0.000113; false; 0.015435;0.37; 0.010415;3e-05; 4e-06; true; 0.026305;1.11; 0.0237; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0244;1.14; 0.0224; 0.0064; 0.0339; 0.0026; 0.0001; False; 0.0366; 0.0657;1.32; 0.0393; 0.0205; 0.0029; 0.0006; 0.0007; False; 0.0036; 0.0640;1.75;0.310189641; 0.042386585; 0.001576454; false; 0.049622435; 0.526520404;1.37;0.10713106; 0.007586049; 5.85E-5; false; 0.035322443; 0.415039252
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09371-*.mata;0.1;0.0284465;0.005866999999999999; 0.0082583000; 0.0001339000; False; 0.0158917000; 0.1007415000;0.0; 0.006091; 3e-05; 8e-06; 3.1e-05; false; 0.007259;0.01; 0.005705;0.002877; 0.000133; 5.5e-05; 5.5e-05; false; 0.009719;0.01; 0.006045;0.000324; 0.000481; 0.000443; 6.3e-05; false; 0.008855;0.51; 0.011445; 3.3e-05; 6e-06; true; 0.031303;1.16; 0.0250; 0.0000; 0.0005; 0.0000; 0.0000; False; 0.0006; 0.0260;1.23; 0.0236; 0.0067; 0.0109; 0.0035; 0.0084; False; 0.0229; 0.0536;1.26; 0.0246; 0.0106; 0.0019; 0.0024; 0.0026; False; 0.0045; 0.0403;1.47;0.291616532; 0.068716362; 0.002208158; false; 0.078806858; 0.559850009;1.09;0.051677079; 0.002568315; 2.2158E-5; false; 0.009381213; 0.274331274
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09376-*.mata;0.14;0.0699301;0.0079929;0.0086424; 0.0001234000; True; 0.0186426000; 0.1310269000;0.01; 0.016489;8.9e-05;2.7000000000000002e-05; 2e-06; true; 0.019738;0.03; 0.016915;0.009135;0.0003710000000000001;0.000188; 2e-06; true; 0.029063;0.04; 0.030698;0.00193;0.0010409999999999998;0.0007250000000000001; 2.4e-05; true; 0.040045;0.59; 0.031185;4.7000000000000004e-05; 5e-06; true; 0.084708;1.13; 0.0302; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0005; 0.0311;1.42; 0.0514; 0.0178; 0.1346; 0.0053; 0.0000; True; 0.1399; 0.2099;1.17; 0.0570; 0.0299; 0.0055; 0.0003; 0.0003; True; 0.0059; 0.0936;1.82;0.228302562; 0.06406827; 0.002605927; true; 0.07378467; 0.491648259;1.49;0.05893286; 0.003065824; 2.4248E-5; true; 0.009612746; 0.316471241
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09377-*.mata;0.14;0.0417192;0.0085822;0.0140343; 0.0002319000; False; 0.0253184000; 0.1222310000;0.0; 0.004732;3.8e-05;1.4999999999999999e-05; 2.4e-05; false; 0.005795;0.0; 0.004621;0.002541;8.2e-05;5.9e-05; 1.9e-05; false; 0.008156;0.0; 0.004675;0.000289;0.000782;0.000566; 4.4e-05; false; 0.008048;ERR;ERR;ERR;ERR;ERR;ERR;1.07; 0.0110; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0116;1.25; 0.0159; 0.0026; 0.0079; 0.0015; 0.0001; False; 0.0097; 0.0285;1.22; 0.0159; 0.0041; 0.0005; 0.0004; 0.0004; False; 0.0009; 0.0211;1.17;0.10121930999999999; 0.030775146; 0.002150868; false; 0.03927625; 0.234585916;1.21;0.02481462; 0.002319107; 2.2751E-5; false; 0.008741754; 0.200488619
