name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.03; 0.022693; 0.010074;0.000106;3.5999999999999994e-05; 5e-06; true; 0.034352;0.05; 0.039776; 0.016062;0.0019159999999999997;4.7999999999999994e-05;2.5e-05; 8e-06; true; 0.060071
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.04; 0.030707; 0.016206;0.000306;9.3e-05; 9e-06; true; 0.05076;0.02; 0.017462; 0.010448;0.0015149999999999999;4.3e-05;1.9e-05; 7e-06; true; 0.03141
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.03; 0.027645; 0.015963;0.000194;5.6999999999999996e-05; 7e-06; true; 0.04676;0.04; 0.027; 0.014471;0.002545;5.1e-05;1.9e-05; 6e-06; true; 0.047141
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.038886; 0.014131;0.000144;5.9e-05; 2.7e-05; false; 0.055069;0.04; 0.038589; 0.013506;0.0016250000000000001;7.4e-05;3.3e-05; 3.1e-05; false; 0.055713
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.06; 0.054661; 0.023339;0.00010499999999999999;2.9e-05; 9e-06; true; 0.082307;0.05; 0.031665; 0.015039;0.006191;3.7e-05;1.5e-05; 8e-06; true; 0.055467
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.02; 0.013825; 0.008046;7.1e-05;2.7e-05; 6e-06; true; 0.023525;0.03; 0.024342; 0.011281;0.0015600000000000002;5.6000000000000006e-05;2.7e-05; 8e-06; true; 0.039334
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.12; 0.096276; 0.038188;0.0008399999999999999;0.00031500000000000007; 9e-06; true; 0.142883;0.08; 0.054411; 0.023832;0.006059999999999999;0.000143;3.6e-05; 5e-06; true; 0.088338
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.05; 0.047292; 0.016891;4.2999999999999995e-05;1.7e-05; 8e-06; true; 0.066451;0.03; 0.026852; 0.011701;0.0009379999999999999;1.7e-05;1.1e-05; 7e-06; true; 0.040977
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.43; 0.363231; 0.10005;3e-05;1.3000000000000001e-05; 1e-05; true; 0.473078;0.45; 0.35802; 0.104565;0.02665;3e-05;1.5000000000000002e-05; 6e-06; true; 0.502739
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.22; 0.194942; 0.051181;6.2e-05;2.6000000000000002e-05; 1e-05; true; 0.25306;0.38; 0.349542; 0.065332;0.005189;1.8e-05;1.3000000000000001e-05; 7e-06; true; 0.424188
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.08; 0.065823; 0.021793;0.000459;0.00012; 7.4e-05; false; 0.091489;0.16; 0.124927; 0.037447;0.009094;0.00019700000000000002;6.2e-05; 5.8e-05; false; 0.176862
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.01; 0.01641; 0.007697;1.1e-05;8e-06; 7e-06; true; 0.02511;0.02; 0.016497; 0.007953;0.0005729999999999999;7e-06;4e-06; 7e-06; true; 0.026053
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.02; 0.021572; 0.009186;1.3e-05;7e-06; 7e-06; true; 0.032189;0.02; 0.021252; 0.009484;0.000948;9e-06;5.999999999999999e-06; 7e-06; true; 0.033092
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.02; 0.016573; 0.009998;1.8e-05;8e-06; 7e-06; true; 0.028151;0.02; 0.017077; 0.011142;0.00152;1.5e-05;8e-06; 7e-06; true; 0.031744
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata;0.04; 0.028055; 0.014826;8.9e-05;5e-05; 1e-05; true; 0.046151;0.02; 0.015471; 0.008751;0.001049;3e-05;1.9e-05; 9e-06; true; 0.027119
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.05; 0.036401; 0.019017;0.00030700000000000004;0.0001; 9e-06; true; 0.05919;0.05; 0.034599; 0.017993;0.003027;0.00011600000000000001;3.0999999999999995e-05; 7e-06; true; 0.058647
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.08; 0.053249; 0.028467;0.000258;0.000108; 1e-05; true; 0.086087;0.06; 0.044481; 0.028385;0.004503;0.00018099999999999998;5.099999999999999e-05; 8e-06; true; 0.082161
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.11; 0.074897; 0.039865;0.0024640000000000005;0.000622; 8e-06; true; 0.127907;0.16; 0.076559; 0.037992;0.046905;0.000932;0.00017900000000000001; 1.1e-05; true; 0.171929
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.03; 0.024504; 0.009984;0.00040500000000000003;0.000201; 6e-06; true; 0.037612;0.04; 0.024648; 0.010017;0.005521;0.000196;6.5e-05; 6e-06; true; 0.042609
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.13; 0.102141; 0.039822;0.000134;3e-05; 1e-05; true; 0.148118;0.1; 0.059405; 0.026985;0.019946;5.7e-05;1.4e-05; 8e-06; true; 0.112679
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.06; 0.048671; 0.020859;0.000137;4.2999999999999995e-05; 8e-06; true; 0.073047;0.11; 0.086025; 0.032316;0.008794;7.3e-05;2.2000000000000003e-05; 9e-06; true; 0.132522
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.1; 0.082345; 0.030566;0.000215;6.799999999999999e-05; 9e-06; true; 0.118923;0.12; 0.083507; 0.041402;0.011508;3.5999999999999994e-05;1.3000000000000001e-05; 8e-06; true; 0.142487
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;0.06; 0.041194; 0.022483;9.1e-05;3.5e-05; 7e-06; true; 0.066777;0.04; 0.024243; 0.015901;0.0033220000000000003;7.9e-05;1.7e-05; 6e-06; true; 0.046468
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.07; 0.056382; 0.017647;8.3e-05;3.5000000000000004e-05; 1.1e-05; true; 0.076605;0.07; 0.055005; 0.017281;0.003136;5.2000000000000004e-05;3.4e-05; 9e-06; true; 0.077573
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.08; 0.056198; 0.02244;0.00018899999999999999;6.5e-05; 6e-06; true; 0.082233;0.13; 0.095541; 0.034955;0.010228000000000001;0.000112;2.9e-05; 7e-06; true; 0.146956
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.11; 0.082666; 0.038961;0.00035000000000000005;0.00013199999999999998; 1.6e-05; true; 0.128923;0.14; 0.105313; 0.039542;0.010910999999999999;0.000136;3.1e-05; 8e-06; true; 0.162514
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.13; 0.107819; 0.030408;0.000179;6.8e-05; 7e-06; true; 0.143682;0.13; 0.071686; 0.042248;0.025411999999999997;0.000135;2.9e-05; 9e-06; true; 0.147675
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.31; 0.210045; 0.112165;0.002955;0.000808; 1e-05; true; 0.345455;0.56; 0.306507; 0.085961;0.19491999999999998;0.001129;0.000248; 7e-06; true; 0.602807
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.06; 0.044105; 0.021102;2.9e-05;1.4000000000000001e-05; 7e-06; true; 0.069213;0.07; 0.047122; 0.023481;0.006202;2.2000000000000003e-05;2e-05; 1e-05; true; 0.081176
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.08; 0.05826; 0.027082;0.000857;0.00027400000000000005; 5.1e-05; false; 0.090791;0.15; 0.102956; 0.046277;0.010216;0.00044100000000000004;0.000117; 3.4e-05; false; 0.166863
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.13; 0.097799; 0.041099;0.002303;0.000555; 8e-06; true; 0.149728;0.13; 0.098409; 0.035133;0.006535;0.000169;4.7999999999999994e-05; 6e-06; true; 0.144305
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.14; 0.089322; 0.059599;0.000289;6.8e-05; 9e-06; true; 0.158501;0.16; 0.120462; 0.042813;0.012918;4.7999999999999994e-05;1.5e-05; 8e-06; true; 0.181829
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.15; 0.108895; 0.052054;0.00027800000000000004;6.699999999999999e-05; 1.5e-05; true; 0.168222;0.14; 0.096556; 0.046674;0.00703;5.6999999999999996e-05;1.9e-05; 8e-06; true; 0.157229
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.13; 0.099339; 0.042953;2.6000000000000002e-05;9e-06; 7e-06; true; 0.148523;0.11; 0.09206; 0.024474;0.004109;1.1000000000000001e-05;4.9999999999999996e-06; 6e-06; true; 0.12408
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata;0.09; 0.06158; 0.03196;3.1e-05;1e-05; 1.2e-05; true; 0.098336;0.13; 0.102558; 0.036517;0.003916;1.7e-05;1.5e-05; 5e-06; true; 0.146833
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.18; 0.129458; 0.059424;3.3e-05;1e-05; 9e-06; true; 0.196749;0.19; 0.13114; 0.065687;0.009059000000000001;2.7000000000000002e-05;9e-06; 1.5e-05; true; 0.213745
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.08; 0.055676; 0.033126;0.00036300000000000004;7.500000000000001e-05; 1e-05; true; 0.094935;0.13; 0.102489; 0.041806;0.005886;9.1e-05;2.3000000000000003e-05; 7e-06; true; 0.155878
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.11; 0.088748; 0.036433;0.0014899999999999998;0.000417; 7e-06; true; 0.13269;0.07; 0.054159; 0.024782;0.00401;0.000127;3.399999999999999e-05; 6e-06; true; 0.086246
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.09; 0.066098; 0.042712;2.1000000000000002e-05;7e-06; 9e-06; true; 0.11498;0.09; 0.072018; 0.029398;0.003543;1e-05;4.9999999999999996e-06; 8e-06; true; 0.108549
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.21; 0.161884; 0.064695;9.199999999999999e-05;2e-05; 1e-05; true; 0.237207;0.17; 0.1252; 0.040582;0.012643999999999999;5.2999999999999994e-05;1.4e-05; 7e-06; true; 0.185156
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata;0.06; 0.042955; 0.024364;0.001071;0.00025699999999999996; 8e-06; true; 0.074362;0.04; 0.023563; 0.015113;0.009222000000000001;0.00029;8.6e-05; 8e-06; true; 0.052055
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.04; 0.032714; 0.018896;0.000852;0.000237; 1e-05; true; 0.057018;0.05; 0.019371; 0.019304;0.013032;0.000428;0.00011399999999999999; 8e-06; true; 0.056313
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.05; 0.041266; 0.019785;1.5e-05;5.999999999999999e-06; 9e-06; true; 0.06477;0.12; 0.071399; 0.034601;0.018168999999999998;1.9e-05;7e-06; 7e-06; true; 0.131146
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.07; 0.043083; 0.033271;6.099999999999999e-05;1.8e-05; 1.1e-05; true; 0.08278;0.07; 0.043508; 0.029764;0.009189000000000001;4.7e-05;1.6000000000000003e-05; 1e-05; true; 0.087991
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.05; 0.042336; 0.020052;0.000282;7.9e-05; 6e-06; true; 0.066529;0.09; 0.047787; 0.032253;0.020361999999999998;0.00023799999999999998;5.2000000000000004e-05; 6e-06; true; 0.107313
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.1; 0.069586; 0.032122;0.000687;0.000165; 9e-06; true; 0.109134;0.06; 0.040119; 0.019376;0.005873000000000001;0.000162;4.2999999999999995e-05; 7e-06; true; 0.069132
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.03; 0.024432; 0.014099;0.000218;6.8e-05; 1.2e-05; true; 0.042244;0.06; 0.041761; 0.022229;0.007939;0.000173;3.8e-05; 9e-06; true; 0.077407
