name;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;5.05;1.807680658;0.050842224; 0.038102045; true; 0.096166875; 2.167197288;3.42;0.181762886;0.003389051; 0.555294866; true; 0.566667732; 1.162309351;0.28; 0.239618; 0.070136;0.000109;3.5999999999999994e-05; 1.3e-05; true; 0.324338;0.4; 0.306755; 0.107388;0.026230999999999997;6.7e-05;2.3e-05; 1.2e-05; true; 0.454588;0.43; 0.35774; 0.113565;0.000205;3.6e-05; 1e-05; true; 0.486129
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;4.14;1.066700541;0.07872173699999999; 0.043482388; true; 0.135919005; 1.424373605;3.29;0.083533265;0.005459716; 0.561068395; true; 0.588673638; 1.007672724;0.39; 0.349745; 0.076772;0.00021099999999999998;6.5e-05; 0.000123; true; 0.433459;0.39; 0.353; 0.075842;0.008476;7.300000000000001e-05;4.3e-05; 0.000178; true; 0.444193;0.39; 0.356076; 0.080701;0.00021700000000000002;6.2e-05; 0.000102; true; 0.443245
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;2.88;0.48653352499999997;0.062636141; 0.059752259; false; 0.129616806; 0.860212012;2.24;0.16687081;0.07761757200000001; 0.301681492; false; 0.388146194; 0.937323924;0.16; 0.121912; 0.03928;0.002473;0.000686; 0.00042; false; 0.172663;0.17; 0.11876; 0.040292;0.029283;0.0009419999999999999;0.000221; 0.000122; false; 0.196982;0.16; 0.117083; 0.041261;0.00231;0.000768; 0.000448; false; 0.168685
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;3.05;0.549532173;0.18418664699999998; 0.069150539; false; 0.297566683; 1.067864082;2.02;0.077300607;0.014085742; 0.182009796; false; 0.209064585; 0.545008273;0.14; 0.115032; 0.035146;0.000399;0.000127; 0.000599; false; 0.156518;0.17; 0.11566; 0.038205;0.024936;0.000335;7.999999999999999e-05; 0.000718; false; 0.185243;0.14; 0.115182; 0.034635;0.00040699999999999997;0.00012399999999999998; 0.000619; false; 0.155655
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;2.67;0.5169507529999999;0.095323033; 0.046240621; true; 0.146542653; 0.820551989;1.72;0.086369874;0.011847103; 0.00635123; true; 0.027448657; 0.361928976;0.14; 0.101631; 0.040467;0.0005870000000000001;0.00020899999999999998; 1.1e-05; true; 0.150621;0.14; 0.100246; 0.038497;0.011085;0.00011899999999999999;2.9e-05; 1e-05; true; 0.15676;0.13; 0.102423; 0.03956;0.0005340000000000001;0.000197; 9e-06; true; 0.149249
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;3.17;0.6257826560000002;0.10488203800000001; 0.031489054; true; 0.153112099; 0.960679046;1.95;0.10703164899999999;0.015685283; 0.005112097; true; 0.034689218; 0.448162548;0.11; 0.074026; 0.041051;0.000522;0.000198; 1.1e-05; true; 0.123148;0.13; 0.093623; 0.037069;0.013063;0.00013199999999999998;3.1e-05; 1.1e-05; true; 0.151266;0.13; 0.105754; 0.04139;0.000505;0.000208; 1e-05; true; 0.154648
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;2.87;0.577895785;0.18965526700000002; 0.030269437; true; 0.226593284; 1.037348375;1.94;0.154028824;0.003508734; 0.027325722; true; 0.090426521; 0.566525683;0.1; 0.075332; 0.040054;4.8e-05;1.9e-05; 1.2e-05; true; 0.123327;0.06; 0.041403; 0.022431;0.005377999999999999;1.7e-05;1.6e-05; 1.1e-05; true; 0.073825;0.06; 0.043562; 0.025021;2.5e-05;1.7e-05; 1.1e-05; true; 0.073261
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;1.81;0.26187524500000003;0.09406675999999999; 0.009993817; true; 0.109462791; 0.599650532;1.42;0.047371316;0.003248757; 0.005268276; true; 0.023879606; 0.240023717;0.05; 0.036237; 0.017936;4.4e-05;2e-05; 1e-05; true; 0.057874;0.06; 0.037298; 0.019764;0.003408;3e-05;2.4000000000000004e-05; 1e-05; true; 0.064625;0.05; 0.037755; 0.017974;4.2e-05;2e-05; 9e-06; true; 0.059361
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;2.36;0.40022966800000004;0.12203974399999999; 0.039376128; true; 0.202240345; 0.775986671;1.46;0.065752696;0.0032811660000000003; 0.006363704; true; 0.017706723; 0.347603598;0.06; 0.0438; 0.025463;4.7e-05;1.9e-05; 9e-06; true; 0.073527;0.06; 0.043308; 0.025362;0.004845;2.6000000000000002e-05;2.4000000000000004e-05; 9e-06; true; 0.077672;0.06; 0.042153; 0.023577;4.0999999999999994e-05;2.1000000000000002e-05; 9e-06; true; 0.069631
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;3.81;0.8634434929999999;0.060940453; 0.076196497; true; 0.148112307; 1.266272293;2.37;0.17822787499999998;0.017737117; 0.347496113; true; 0.390409932; 0.969683238;0.14; 0.095188; 0.047421;0.0007610000000000001;0.000157; 1.2e-05; true; 0.152512;0.12; 0.089415; 0.028889;0.014315;0.000124;3e-05; 8e-06; true; 0.137611;0.09; 0.063062; 0.029684;0.000419;9.599999999999999e-05; 8e-06; true; 0.09785
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata;2.32;0.40260028600000003;0.075822675; 0.025607102; true; 0.107666295; 0.703551073;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.05; 0.039422; 0.021506;0.00069;0.00014499999999999997; 1.1e-05; true; 0.066348;0.06; 0.039435; 0.021056;0.007653;0.00020899999999999998;4.4000000000000006e-05; 9e-06; true; 0.072573;0.05; 0.038186; 0.022702;0.0007370000000000001;0.000149; 8e-06; true; 0.066057
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;2.66;0.481369358;0.094605405; 0.039313984; true; 0.141555342; 0.852197028;1.82;0.177946555;0.015524765; 0.025045325; true; 0.06441883; 0.594721551;0.1; 0.071437; 0.034392;0.000982;0.00022999999999999998; 1.1e-05; true; 0.115474;0.09; 0.062452; 0.027384;0.009554;0.000336;8.4e-05; 7e-06; true; 0.108134;0.1; 0.075106; 0.033242;0.001205;0.00030399999999999996; 1e-05; true; 0.116258
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;2.45;0.407258558;0.07245276; 0.013059711; true; 0.150110529; 0.794735376;1.5;0.109377853;0.03662280799999999; 0.001417027; true; 0.065162034; 0.492922273;0.07; 0.054337; 0.022069;0.001176;0.000256; 1.2e-05; true; 0.08385;0.07; 0.055322; 0.022382;0.004824999999999999;0.00015;3.8e-05; 7e-06; true; 0.085537;0.04; 0.029739; 0.015599;0.0005660000000000001;0.000135; 7e-06; true; 0.048624
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;3.41;0.558050945;0.103103451; 0.088808891; true; 0.208696868; 1.0311275;2.35;0.192259535;0.026970430000000004; 0.136167035; true; 0.17226262; 0.590783875;0.14; 0.101423; 0.047846;0.0008060000000000001;0.00017099999999999998; 1.1e-05; true; 0.159557;0.17; 0.099745; 0.047847;0.028144999999999996;0.000233;4.9000000000000005e-05; 1.2e-05; true; 0.185064;0.14; 0.100609; 0.048716;0.0008690000000000001;0.00019399999999999997; 1e-05; true; 0.158938
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;4.27;0.7457134729999999;0.197272187; 0.062583953; true; 0.295712579; 1.319776029;1.92;0.11831098300000001;0.02135466; 0.017858105; true; 0.066406664; 0.648634491;0.09; 0.060899; 0.043428;0.0009480000000000001;0.000219; 1.1e-05; true; 0.115794;0.12; 0.077247; 0.030312;0.024626999999999996;0.00024700000000000004;4.4e-05; 1.1e-05; true; 0.138089;0.12; 0.092619; 0.044436;0.0010830000000000002;0.000248; 1e-05; true; 0.147419
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;1.8;0.198418613;0.13364467900000002; 0.026637011; false; 0.167786158; 0.516352139;1.37;0.053810524;0.028841715; 0.006103476; false; 0.043446371; 0.306213091;0.05; 0.036824; 0.016236;0.001313;0.000419; 4.5e-05; false; 0.058851;0.05; 0.037036; 0.016079;0.005017;0.000302;0.000104; 3.4e-05; false; 0.062095;0.04; 0.036245; 0.016141;0.001405;0.00043799999999999997; 5.4e-05; false; 0.057792
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;3.38;0.46701268999999995;0.128658094; 0.06013823; true; 0.19798617; 0.912655062;2.03;0.07647010300000001;0.024764824; 0.104754528; true; 0.142366303; 0.55301142;0.11; 0.08515; 0.037658;0.001751;0.0005560000000000001; 1.1e-05; true; 0.132412;0.13; 0.081896; 0.037154;0.02191;0.000514;0.000138; 2.9e-05; true; 0.148706;0.12; 0.083866; 0.038463;0.0017920000000000002;0.000938; 2.2e-05; true; 0.131741
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;1.66;0.283140755;0.040587138999999994; 0.011105868; true; 0.058996208; 0.56313186;1.27;0.045033851;0.021241487; 0.013853693; true; 0.050450084; 0.233729028;0.02; 0.024019; 0.01139;0.000111;4.0999999999999994e-05; 8e-06; true; 0.037113;0.05; 0.040032; 0.017857;0.001954;5.2000000000000004e-05;2.9e-05; 9e-06; true; 0.062621;0.05; 0.037729; 0.018216;0.00022300000000000003;9.1e-05; 9e-06; true; 0.058908
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;1.69;0.164431502;0.047990240999999996; 0.008904451; true; 0.063900003; 0.365111634;1.4;0.058822636;0.008466787; 0.009502328; true; 0.024867076; 0.319733156;0.02; 0.01755; 0.010123;0.000154;4.9e-05; 7e-06; true; 0.029943;0.02; 0.018686; 0.010305;0.001552;4.7000000000000004e-05;2.1e-05; 7e-06; true; 0.032666;0.03; 0.023164; 0.017641;0.000376;0.000135; 2e-05; true; 0.044718
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;1.88;0.314014953;0.070578103; 0.014339552; true; 0.10069155; 0.681691572;1.54;0.052253789999999994;0.008362985; 0.007022334; true; 0.02356471; 0.24600275;0.07; 0.04997; 0.025126;0.00043900000000000005;0.000135; 1.1e-05; true; 0.081243;0.09; 0.06307; 0.027783;0.00464;0.000112;3.8e-05; 1.1e-05; true; 0.100802;0.06; 0.048336; 0.022495;0.00043300000000000006;8.999999999999999e-05; 8e-06; true; 0.07595
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;1.58;0.180134779;0.045381221; 0.015392389; false; 0.067521031; 0.412487493;1.15;0.041045575;0.004023575; 0.009171374; false; 0.02087331; 0.216252007;0.05; 0.041472; 0.015901;0.00015099999999999998;6.2e-05; 3.2e-05; false; 0.059672;0.05; 0.042517; 0.019581;0.0017209999999999999;8.999999999999999e-05;3.9e-05; 5.7e-05; false; 0.066036;0.05; 0.043499; 0.015547;0.000151;6.199999999999999e-05; 3.6e-05; false; 0.061063
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;1.86;0.248415871;0.040663521; 0.041556335; true; 0.089201912; 0.558257175;1.4;0.06712000900000001;0.019648492999999996; 0.019340152; true; 0.049258298; 0.311198068;0.07; 0.056396; 0.023426;0.00010499999999999999;2.9e-05; 1.3e-05; true; 0.083998;0.08; 0.0556; 0.023537;0.011448;7e-05;2.6000000000000002e-05; 1.2e-05; true; 0.09491;0.07; 0.054305; 0.023362;9.6e-05;3.9e-05; 1.1e-05; true; 0.081878
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;1.49;0.193094598;0.10317784499999999; 0.021905548; true; 0.136613321; 0.507844538;1.18;0.044063132;0.006010916; 0.002675057; true; 0.01702025; 0.18192485;0.03; 0.023824; 0.011479;0.000134;4.3e-05; 1.1e-05; true; 0.037812;0.03; 0.024697; 0.011752;0.0016129999999999999;6.2e-05;3.1e-05; 9e-06; true; 0.040462;0.03; 0.021757; 0.01141;0.000127;4.5e-05; 1e-05; true; 0.035635
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;2.38;0.334823173;0.067843438; 0.029401644; true; 0.104868176; 0.688903866;1.65;0.07870525199999999;0.005155605; 0.005999622; true; 0.019674951; 0.419440138;0.13; 0.094815; 0.038802;0.000822;0.000304; 1.2e-05; true; 0.141857;0.1; 0.063941; 0.038722;0.010866;0.000265;5.6999999999999996e-05; 1e-05; true; 0.120683;0.09; 0.067654; 0.03102;0.00042199999999999996;0.00020299999999999997; 7e-06; true; 0.103551
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;1.58;0.21161990800000002;0.052301666; 0.015320748; true; 0.075029697; 0.464558238;1.22;0.058344177;0.0061324909999999995; 0.002833972; true; 0.01935184; 0.309952608;0.05; 0.040279; 0.018061;4.7000000000000004e-05;1.8e-05; 1.1e-05; true; 0.061146;0.06; 0.048198; 0.016896;0.0015379999999999999;3.4e-05;1.6e-05; 8e-06; true; 0.068913;0.05; 0.046081; 0.017085;3.9999999999999996e-05;1.5e-05; 8e-06; true; 0.065256
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;3.67;0.174624772;0.002678768; 0.94576581; true; 0.956219453; 1.437570099;0.34; 0.301397; 0.073984;3.2e-05;1.4e-05; 1.3e-05; true; 0.385123;0.45; 0.352194; 0.10546;0.029800999999999998;2.8e-05;1.5e-05; 1.3e-05; true; 0.501955;0.38; 0.312239; 0.104253;2.7e-05;6.9e-05; 8e-06; true; 0.428315
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;3.87;0.987154388;0.028189008999999998; 0.022367084; true; 0.057746361; 1.445043187;3.45;0.183057029;0.002506279; 0.772690989; true; 0.787365623; 1.290458274;0.33; 0.287701; 0.072193;3.4e-05;1.7e-05; 7e-06; true; 0.364465;0.34; 0.32274; 0.049969;0.004986999999999999;2.8999999999999997e-05;1.9999999999999998e-05; 1e-05; true; 0.382004;0.33; 0.301474; 0.074379;5.2000000000000004e-05;6.1000000000000005e-05; 9e-06; true; 0.382236
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;3.04;0.641220506;0.141861203; 0.038784663; false; 0.187814296; 1.072134122;2.21;0.130522594;0.026379968; 0.259357411; false; 0.309291791; 0.634390295;0.11; 0.091127; 0.029828;0.00049;0.000194; 8.5e-05; false; 0.126772;0.15; 0.115424; 0.039458;0.011865;0.00030000000000000003;8.2e-05; 0.000106; false; 0.173593;0.14; 0.116001; 0.037276;0.0009530000000000001;0.000369; 0.000171; false; 0.161041
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;1.51;0.15304837599999999;0.038801649; 0.006250712; true; 0.053184572; 0.321329834;1.26;0.071588496;0.003640441; 0.004948177; true; 0.017268524; 0.246972206;0.03; 0.030383; 0.013992;2.2000000000000003e-05;1e-05; 1e-05; true; 0.046386;0.04; 0.033256; 0.013995;0.000969;1.2000000000000002e-05;5.999999999999999e-06; 7e-06; true; 0.049931;0.03; 0.031289; 0.01047;1.2e-05;6e-06; 6e-06; true; 0.04291
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;1.55;0.263461145;0.049429797; 0.009073394; true; 0.073334905; 0.510240034;1.2;0.058968229;0.009281858; 0.014315907; true; 0.045986296; 0.359452049;0.05; 0.039559; 0.017041;2.7000000000000002e-05;1.4e-05; 1.1e-05; true; 0.059813;0.03; 0.023113; 0.012934;0.001012;1.1000000000000001e-05;7e-06; 7e-06; true; 0.039585;0.04; 0.035795; 0.012194;1.7e-05;1.1000000000000001e-05; 7e-06; true; 0.049805
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;1.68;0.203322658;0.072596489; 0.029575246; true; 0.108739692; 0.493071314;1.36;0.050891176;0.001991704; 0.004574643; true; 0.015095324; 0.223364155;0.02; 0.020183; 0.012902;1.7e-05;9e-06; 8e-06; true; 0.03486;0.03; 0.018629; 0.012646;0.0015609999999999999;1.4000000000000001e-05;7e-06; 7e-06; true; 0.034891;0.03; 0.026001; 0.015328;2.7000000000000002e-05;1.3000000000000001e-05; 1.7e-05; true; 0.043905
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata;1.55;0.240396437;0.032721119; 0.007469542; true; 0.047166094; 0.476920728;1.22;0.031761622;0.004761997; 0.001948889; true; 0.014135693; 0.229985798;0.03; 0.027956; 0.013663;8.1e-05;3.7999999999999995e-05; 1e-05; true; 0.044418;0.03; 0.028095; 0.013434;0.0017859999999999998;5.4999999999999995e-05;3.3e-05; 9e-06; true; 0.046066;0.03; 0.027297; 0.01331;8e-05;4.0999999999999994e-05; 1e-05; true; 0.043151
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.05; 0.033781; 0.018221;0.000549;0.00012; 1.1e-05; true; 0.057804;0.06; 0.048575; 0.017065;0.003014;0.00013199999999999998;3e-05; 6e-06; true; 0.07158;0.08; 0.060608; 0.027956;0.000601;0.00015199999999999998; 9e-06; true; 0.093905
