name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.11; 0.089856; 0.034191;3.2e-05;1.5e-05; 8e-06; true; 0.128286;0.1; 0.080374; 0.030437;2.9e-05;1.2000000000000002e-05; 1e-05; true; 0.114785;0.08; 0.065099; 0.019819;0.001918;2.3e-05;2.2000000000000003e-05; 9e-06; true; 0.089522;1.06; 0.0891; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0897
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.19; 0.15071; 0.053366;4.7000000000000004e-05;2.5e-05; 1.2e-05; true; 0.212008;0.19; 0.151187; 0.054291;4.9e-05;2.2000000000000003e-05; 1.1e-05; true; 0.213843;0.13; 0.082558; 0.041568;0.011942999999999999;3.2999999999999996e-05;2.2000000000000003e-05; 1.1e-05; true; 0.144111;1.14; 0.2229; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.2236
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.07; 0.057735; 0.02226;0.000123;5.1e-05; 1e-05; true; 0.083839;0.07; 0.059967; 0.02357;0.00013099999999999999;4.3e-05; 9e-06; true; 0.087333;0.05; 0.04625; 0.013051;0.002307;5.4999999999999995e-05;2.5e-05; 5e-06; true; 0.063713;1.32; 0.1209; 0.0000; 0.0010; 0.0001; 0.0000; True; 0.0012; 0.1224
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.08; 0.06573; 0.029517;0.000259;5.7999999999999994e-05; 7e-06; true; 0.100583;0.09; 0.069616; 0.02995;0.000268;6.1e-05; 1e-05; true; 0.105049;0.09; 0.065331; 0.030949;0.007219000000000001;0.00016999999999999999;3.9e-05; 7e-06; true; 0.109007;1.27; 0.1087; 0.0000; 0.0010; 0.0000; 0.0000; True; 0.0010; 0.1101
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.07; 0.053863; 0.019445;0.000687;0.000277; 6.3e-05; false; 0.076559;0.06; 0.051248; 0.018215;0.000824;0.000283; 6.4e-05; false; 0.072945;0.05; 0.041357; 0.01257;0.001358;0.000128;5.3e-05; 2.1e-05; false; 0.057045;1.1; 0.1085; 0.0000; 0.0077; 0.0009; 0.0003; False; 0.0090; 0.1179
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.15; 0.118815; 0.040406;0.001306;0.000384; 0.000173; false; 0.166715;0.12; 0.111641; 0.028027;0.000753;0.000256; 4.2e-05; false; 0.144261;0.14; 0.106353; 0.03581;0.008555;0.000272;8.9e-05; 4.3e-05; false; 0.156085;1.2; 0.1579; 0.0000; 0.0044; 0.0004; 0.0001; False; 0.0050; 0.1632
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.08; 0.058961; 0.029437;4.9e-05;2.3000000000000003e-05; 1.1e-05; true; 0.093634;0.04; 0.031412; 0.018019;3.1e-05;1.6e-05; 8e-06; true; 0.052455;0.05; 0.032473; 0.018219;0.002767;2.9e-05;1.9e-05; 5e-06; true; 0.056361;1.13; 0.0732; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0738
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.11; 0.084283; 0.044744;2.2000000000000003e-05;9e-06; 8e-06; true; 0.135423;0.09; 0.067011; 0.03497;2.3e-05;7e-06; 7e-06; true; 0.108351;0.19; 0.11932; 0.056399;0.029011;1.6e-05;2e-05; 9e-06; true; 0.215821;1.42; 0.2590; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.2605
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.028806; 0.012688;9e-06;4e-06; 7e-06; true; 0.043221;0.06; 0.049734; 0.019077;1.6e-05;7e-06; 9e-06; true; 0.072005;0.06; 0.050788; 0.020381;0.0027890000000000002;1.1000000000000001e-05;1.4e-05; 8e-06; true; 0.077182;1.08; 0.0629; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0633
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.28; 0.2046; 0.089949;0.000547;0.00025100000000000003; 1.1e-05; true; 0.313087;0.29; 0.202254; 0.094431;0.000498;0.000208; 1.1e-05; true; 0.313731;0.34; 0.204116; 0.092103;0.049718;0.00017999999999999998;4.9e-05; 1.1e-05; true; 0.362777;1.3; 0.2688; 0.0000; 0.0252; 0.0023; 0.0000; True; 0.0276; 0.2971
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.3; 0.269203; 0.060474;0.00133;0.0006060000000000001; 7e-06; true; 0.336332;0.35; 0.275512; 0.09248;0.003306;0.000979; 1.1e-05; true; 0.38015;1.0; 0.397614; 0.088015;0.560423;0.000846;0.00022099999999999998; 6e-06; true; 1.0542;1.56; 0.6429; 0.0000; 0.0106; 0.0000; 0.0000; True; 0.0107; 0.6542
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.46; 0.394792; 0.097791;0.004492;0.0015019999999999999; 1.5e-05; true; 0.510366;0.26; 0.222548; 0.061612;0.0022129999999999997;0.0007980000000000001; 1e-05; true; 0.293359;1.27; 0.399815; 0.095104;0.812555;0.0017980000000000001;0.00048499999999999997; 9e-06; true; 1.32059;1.57; 0.5152; 0.0000; 0.0519; 0.0005; 0.0000; True; 0.0525; 0.5683
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.13; 0.105112; 0.041668;5.4000000000000005e-05;2.6000000000000002e-05; 9e-06; true; 0.154016;0.13; 0.097944; 0.037913;3.899999999999999e-05;1.9e-05; 8e-06; true; 0.142375;0.14; 0.101006; 0.037186;0.009467;5.2e-05;2.3000000000000003e-05; 9e-06; true; 0.154473;1.16; 0.1761; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.1770
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.08; 0.057832; 0.027708;4.4000000000000006e-05;3e-05; 1.8e-05; true; 0.090507;0.09; 0.069594; 0.033047;4.9e-05;2.1000000000000002e-05; 1e-05; true; 0.107414;0.05; 0.039238; 0.019495;0.0023639999999999998;2.9e-05;1.3000000000000001e-05; 6e-06; true; 0.063754;1.03; 0.1038; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.1044
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.11; 0.075902; 0.035377;0.0022539999999999995;0.0006270000000000001; 1e-05; true; 0.121616;0.11; 0.075315; 0.035451;0.002335;0.000639; 1e-05; true; 0.121583;0.12; 0.076167; 0.035215;0.017832;0.000719;0.00017700000000000002; 9e-06; true; 0.137477;1.37; 0.1617; 0.0000; 0.0080; 0.0000; 0.0000; True; 0.0081; 0.1702
/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.06; 0.048901; 0.022886;8.999999999999999e-05;5.4e-05; 9e-06; true; 0.075933;0.06; 0.048762; 0.022117;0.000108;5.099999999999999e-05; 9e-06; true; 0.075675;0.07; 0.048319; 0.022568;0.007245;8.599999999999999e-05;4.5e-05; 8e-06; true; 0.08232;1.06; 0.0552; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.0559
/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.06; 0.052703; 0.021851;0.001103;0.000445; 8e-06; true; 0.0802;0.06; 0.051888; 0.020447;0.0011170000000000002;0.00039499999999999995; 1.2e-05; true; 0.077855;0.07; 0.052449; 0.019242;0.007874;0.000339;0.000106; 8e-06; true; 0.083303;1.29; 0.1069; 0.0000; 0.0043; 0.0000; 0.0000; True; 0.0044; 0.1116
/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.08; 0.077094; 0.015878;1.1000000000000001e-05;4.9999999999999996e-06; 7e-06; true; 0.094954;0.1; 0.088228; 0.025237;1.6e-05;8.000000000000001e-06; 9e-06; true; 0.116328;0.11; 0.091415; 0.027338;0.004607;2.2000000000000003e-05;6.999999999999999e-06; 7e-06; true; 0.126652;1.06; 0.1664; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.1674
/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.1; 0.079249; 0.027839;1.4000000000000001e-05;7e-06; 1e-05; true; 0.111693;0.1; 0.080056; 0.029512;1.5e-05;9.999999999999999e-06; 1.2e-05; true; 0.114406;0.11; 0.078761; 0.027952;0.015236999999999999;1.8e-05;8e-06; 1e-05; true; 0.127263;1.13; 0.1135; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.1141
/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.12; 0.094658; 0.033519;1.7e-05;9e-06; 1e-05; true; 0.133853;0.12; 0.090575; 0.035102;1.7e-05;9.999999999999999e-06; 1e-05; true; 0.131656;0.07; 0.057485; 0.020264;0.008341000000000001;9e-06;5.999999999999999e-06; 8e-06; true; 0.08937;1.19; 0.1250; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0004; 0.1258
/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.09; 0.073895; 0.02197;1e-05;4e-06; 7e-06; true; 0.099031;0.11; 0.094375; 0.036909;1.6e-05;9e-06; 1e-05; true; 0.136867;0.08; 0.056054; 0.021411;0.009184;1.5e-05;4e-06; 8e-06; true; 0.089925;1.38; 0.1929; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.1937
/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.03; 0.022417; 0.016352;0.000368;0.000106; 9e-06; true; 0.042347;0.04; 0.034888; 0.009594;0.000167;5.8e-05; 7e-06; true; 0.046556;0.03; 0.021902; 0.009739;0.0035149999999999995;9.9e-05;3.4e-05; 4e-06; true; 0.03708;1.0; 0.0491; 0.0000; 0.0009; 0.0000; 0.0000; True; 0.0010; 0.0503
/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.11; 0.08052; 0.03532;1.4e-05;8e-06; 1.1e-05; true; 0.1228;0.1; 0.078986; 0.035862;1.4999999999999999e-05;9e-06; 1e-05; true; 0.121799;0.12; 0.074962; 0.031129;0.016304;1.2000000000000002e-05;8e-06; 8e-06; true; 0.128904;1.3; 0.1647; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.1655
/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.08; 0.056763; 0.025889;1.3000000000000001e-05;8.000000000000001e-06; 8e-06; true; 0.08736;0.07; 0.056692; 0.025596;1.4e-05;9.999999999999999e-06; 1e-05; true; 0.087117;0.09; 0.05651; 0.025528;0.015553999999999998;1.4e-05;9e-06; 1e-05; true; 0.102675;1.3; 0.1152; 0.0000; 0.0000; 0.0002; 0.0000; True; 0.0003; 0.1161
/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.1; 0.0792; 0.031934;3.9e-05;2.1000000000000002e-05; 9e-06; true; 0.117125;0.1; 0.072927; 0.031923;3.9999999999999996e-05;2.2e-05; 9e-06; true; 0.111353;0.06; 0.041788; 0.019148;0.008324999999999999;2e-05;1.3000000000000001e-05; 6e-06; true; 0.072789;1.28; 0.1320; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0004; 0.1328
/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.02; 0.012562; 0.01155;1.2000000000000002e-05;9.999999999999999e-06; 1e-05; true; 0.027027;0.03; 0.026894; 0.010063;8e-06;5.999999999999999e-06; 8e-06; true; 0.038674;0.02; 0.012928; 0.007702;0.001114;7e-06;4.9999999999999996e-06; 6e-06; true; 0.023256;0.99; 0.0556; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.0560
/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.11; 0.093862; 0.0276;8.199999999999999e-05;3.2e-05; 6e-06; true; 0.125168;0.16; 0.131929; 0.045266;0.000153;6.599999999999999e-05; 1e-05; true; 0.183901;0.09; 0.073846; 0.027622;0.009483;3.5e-05;1.2000000000000002e-05; 7e-06; true; 0.114756;1.31; 0.2214; 0.0000; 0.0007; 0.0000; 0.0000; True; 0.0008; 0.2227
/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.04; 0.030523; 0.018018;1.5e-05;7e-06; 9e-06; true; 0.051711;0.04; 0.027642; 0.017735;1.4e-05;9e-06; 9e-06; true; 0.048351;0.04; 0.030219; 0.017958;0.0034990000000000004;1.3000000000000001e-05;7e-06; 1.8e-05; true; 0.054868;1.11; 0.0437; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0442
/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;0.01; 0.011109; 0.009192;7.7e-05;2.7000000000000002e-05; 7e-06; true; 0.022088;0.02; 0.010592; 0.014506;0.000168;4.8e-05; 1.1e-05; true; 0.02821;0.03; 0.022166; 0.012696;0.002064;3.9e-05;1.3e-05; 7e-06; true; 0.038788;0.92; 0.0312; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0319
/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.08; 0.072402; 0.022535;9e-06;7e-06; 8e-06; true; 0.097191;0.09; 0.071011; 0.025827;1.3e-05;9.999999999999999e-06; 1.1e-05; true; 0.100359;0.09; 0.073398; 0.026173;0.005455;9e-06;5.999999999999999e-06; 8e-06; true; 0.108566;1.24; 0.1362; 0.0000; 0.0000; 0.0002; 0.0000; True; 0.0003; 0.1368
/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.07; 0.058611; 0.026511;1.8e-05;1e-05; 8e-06; true; 0.089527;0.07; 0.05794; 0.024515;1.7e-05;1.5e-05; 9e-06; true; 0.086799;0.09; 0.062985; 0.025975;0.013874000000000001;2.4000000000000004e-05;1.1e-05; 9e-06; true; 0.107791;1.16; 0.1175; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.1183
/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.12; 0.091087; 0.041286;1.4000000000000001e-05;6.999999999999999e-06; 1e-05; true; 0.140337;0.12; 0.09384; 0.041172;1.4999999999999999e-05;7e-06; 1.1e-05; true; 0.143133;0.13; 0.096758; 0.027801;0.019157;1.3000000000000001e-05;9e-06; 6e-06; true; 0.148568;1.18; 0.1488; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.1495
/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.16; 0.133621; 0.049953;2.1e-05;1.1999999999999999e-05; 9e-06; true; 0.190934;0.17; 0.136295; 0.053484;2.9000000000000004e-05;1.1e-05; 1.2e-05; true; 0.198068;0.13; 0.103916; 0.030599;0.010683;2e-05;1.3000000000000001e-05; 9e-06; true; 0.149819;1.4; 0.2403; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.2414
/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.04; 0.035309; 0.016937;0.000136;4.4e-05; 8e-06; true; 0.055607;0.09; 0.063961; 0.031838;0.00016099999999999998;6.9e-05; 9e-06; true; 0.099593;0.1; 0.063924; 0.028026;0.016452;0.000163;4.1e-05; 1.1e-05; true; 0.114349;1.23; 0.1251; 0.0000; 0.0016; 0.0001; 0.0000; True; 0.0018; 0.1274
/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.02; 0.01967; 0.011451;5.9e-05;2.3000000000000003e-05; 9e-06; true; 0.033185;0.02; 0.019597; 0.011449;6.2e-05;2.9e-05; 1.1e-05; true; 0.033242;0.03; 0.019439; 0.011358;0.002883;4.3e-05;1.9e-05; 1e-05; true; 0.035783;1.04; 0.0288; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0294
