name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.04; 0.027831; 0.016737;0.000139;4.800000000000001e-05; 8e-06; true; 0.047887;0.05; 0.038834; 0.017544;0.002846;6.599999999999999e-05;4.6e-05; 6e-06; true; 0.06225;0.03; 0.021194; 0.011142;0.000336;0.000722;0.000634; 0.001123; true; 0.037596
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.48; 0.418596; 0.112603;5.2e-05;3.8e-05; 9e-06; true; 0.548407;0.49; 0.283721; 0.169071;0.069599;7.999999999999999e-05;2.9999999999999997e-05; 8e-06; true; 0.551339;0.41; 0.255587; 0.107989;0.005613;0.0006770000000000001;0.00048; 0.070963; true; 0.457457
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.1; 0.077298; 0.03005;1.2000000000000002e-05;7e-06; 8e-06; true; 0.111833;0.1; 0.075188; 0.028506;0.010936;1.1000000000000001e-05;5.999999999999999e-06; 9e-06; true; 0.119189;0.1; 0.076748; 0.024609;0.000755;0.0006320000000000001;0.000466; 0.009433; true; 0.116071
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.16; 0.12059; 0.053055;0.0016239999999999998;0.000694; 8e-06; true; 0.183446;0.18; 0.117303; 0.058455;0.015893;0.000523;0.000148; 8e-06; true; 0.200715;0.11; 0.065374; 0.040314;0.0012799999999999999;0.00413;0.004082; 0.003294; true; 0.123389
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.09; 0.067839; 0.027447;0.001778;0.000763; 1e-05; true; 0.102663;0.05; 0.038523; 0.01677;0.006964000000000001;0.00029699999999999996;9.9e-05; 6e-06; true; 0.06553;0.11; 0.069034; 0.027356;0.0011409999999999999;0.006248999999999999;0.007613; 0.001583; true; 0.118365
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.22; 0.151032; 0.075743;0.0006580000000000001;0.00024299999999999997; 8e-06; true; 0.241067;0.29; 0.1716; 0.077532;0.050415;0.000134;3.5e-05; 8e-06; true; 0.313719;0.15; 0.095932; 0.048564;0.002273;0.0016950000000000001;0.001818; 0.014085; true; 0.172588
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.09; 0.071249; 0.028656;0.000545;0.000167; 1.3e-05; true; 0.105801;0.12; 0.076241; 0.043326;0.014688999999999999;0.00021799999999999999;5.5e-05; 1e-05; true; 0.142209;0.15; 0.093811; 0.045842;0.002298;0.003113;0.0032800000000000004; 0.003659; true; 0.159472
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.06; 0.041903; 0.018984;0.00037799999999999997;0.000142; 6e-06; true; 0.064408;0.09; 0.068492; 0.029884;0.0063019999999999994;0.00013299999999999998;4.6e-05; 6e-06; true; 0.108568;0.06; 0.039697; 0.019781;0.000594;0.001868;0.001934; 0.00105; true; 0.068516
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.13; 0.095953; 0.047842;7.199999999999999e-05;9.999999999999999e-06; 6e-06; true; 0.151544;0.13; 0.075345; 0.048847;0.009529000000000001;3e-05;1.1e-05; 8e-06; true; 0.142022;0.09; 0.061186; 0.032215;0.001075;0.000496;0.000357; 0.001173; true; 0.100861
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.09; 0.072752; 0.029531;0.00013900000000000002;3.9e-05; 7e-06; true; 0.107111;0.09; 0.073532; 0.02633;0.008983999999999999;0.00010400000000000001;2.9999999999999997e-05; 8e-06; true; 0.113685;0.06; 0.039378; 0.018122;0.0006810000000000001;0.000808;0.000571; 0.001055; true; 0.064237
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.07; 0.052573; 0.028473;0.000503;0.000148; 1e-05; true; 0.086284;0.05; 0.035517; 0.017202;0.005632;8.3e-05;2.6e-05; 7e-06; true; 0.060921;0.08; 0.044797; 0.028867;0.000928;0.00187;0.002059; 0.001413; true; 0.085101
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.13; 0.092256; 0.038393;0.006035;0.003574; 0.0001; false; 0.148362;0.1; 0.061897; 0.028603;0.016790999999999997;0.000707;0.000295; 3.6e-05; false; 0.113228;0.19; 0.093188; 0.040164;0.0018789999999999998;0.021129;0.029837000000000002; 0.003134; false; 0.196035
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.32; 0.234218; 0.107112;3.5e-05;1e-05; 8e-06; true; 0.361489;0.64; 0.41361; 0.174096;0.09122;4.8e-05;1.9e-05; 8e-06; true; 0.714471;0.56; 0.416303; 0.154721;0.011843999999999999;0.0009090000000000001;0.0006490000000000001; 0.003064; true; 0.619325
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.03; 0.023946; 0.012699;9.1e-05;3.5000000000000004e-05; 6e-06; true; 0.038587;0.05; 0.042699; 0.017749;0.004579;0.000103;3.3e-05; 6e-06; true; 0.067974;0.03; 0.022082; 0.010929;0.00032900000000000003;0.000663;0.000524; 0.001142; true; 0.037814
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.030513; 0.014261;7.999999999999999e-05;3.1e-05; 6e-06; true; 0.046918;0.07; 0.055455; 0.024257;0.004251;0.000112;3.9e-05; 8e-06; true; 0.08774;0.08; 0.056381; 0.02419;0.00092;0.0011920000000000001;0.000902; 0.002373; true; 0.090175
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.02; 0.016501; 0.012259;0.00019899999999999999;7.4e-05; 8e-06; true; 0.03152;0.03; 0.016228; 0.012595;0.0029230000000000003;9.3e-05;2.6000000000000002e-05; 5e-06; true; 0.034317;0.05; 0.03012; 0.020406;0.0009480000000000001;0.001508;0.001079; 0.001675; true; 0.060084
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.06; 0.042144; 0.018615;0.00010599999999999999;3.6e-05; 7e-06; true; 0.063506;0.11; 0.080713; 0.027657;0.013205;9.099999999999999e-05;3e-05; 1.1e-05; true; 0.126534;0.12; 0.07595; 0.030912;0.0013700000000000001;0.001545;0.000885; 0.014021; true; 0.130049
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.03; 0.020113; 0.013086;2.9e-05;1.4000000000000001e-05; 6e-06; true; 0.035258;0.03; 0.020759; 0.012541;0.002031;1.9e-05;1.4000000000000001e-05; 7e-06; true; 0.037351;0.03; 0.019904; 0.013449;0.000315;0.000539;0.000417; 0.001184; true; 0.038009
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.04; 0.0337; 0.016039;2.7000000000000002e-05;1.3e-05; 7e-06; true; 0.052095;0.03; 0.019352; 0.009681;0.001429;1.4000000000000001e-05;1.7e-05; 6e-06; true; 0.031995;0.03; 0.019252; 0.009945;0.00022299999999999997;0.0005430000000000001;0.00042500000000000003; 0.000632; true; 0.03321
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.01; 0.010204; 0.007319;2.3e-05;8.000000000000001e-06; 7e-06; true; 0.019019;0.02; 0.01888; 0.0117;0.001046;1e-05;5.999999999999999e-06; 7e-06; true; 0.033311;0.02; 0.011258; 0.007964;0.00011199999999999998;0.0005359999999999999;0.000375; 0.000826; true; 0.022901
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.26; 0.231571; 0.056941;9.7e-05;3.1e-05; 4.4e-05; true; 0.292913;0.42; 0.373891; 0.083971;0.008974;0.000136;4.599999999999999e-05; 3.1e-05; true; 0.4741;0.27; 0.220031; 0.0705;0.0011589999999999999;0.000746;0.000556; 0.001133; true; 0.29901
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.05; 0.047954; 0.019731;1.7e-05;1.1000000000000001e-05; 9e-06; true; 0.070302;0.05; 0.043488; 0.017642;0.001939;1e-05;7e-06; 7e-06; true; 0.065264;0.06; 0.046438; 0.020201;0.000376;0.0006290000000000001;0.00045299999999999995; 0.000812; true; 0.072487
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.01; 0.013307; 0.009157;0.000114;4.7000000000000004e-05; 4.9e-05; false; 0.02443;0.02; 0.012052; 0.008549;0.001205;5.2000000000000004e-05;3e-05; 3.7e-05; false; 0.02332;0.02; 0.01244; 0.009735;0.00017700000000000002;0.00116;0.000979; 0.001256; false; 0.029028
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.01; 0.013548; 0.009019;0.000129;5.4e-05; 7e-06; true; 0.024402;0.03; 0.0242; 0.01089;0.001772;0.00010100000000000002;5.9e-05; 7e-06; true; 0.038753;0.02; 0.014641; 0.008099;0.00016;0.000746;0.0006529999999999999; 0.000952; true; 0.02697
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.05; 0.04447; 0.018527;1.3000000000000001e-05;9e-06; 7e-06; true; 0.06528;0.06; 0.044931; 0.017802;0.002156;1.2000000000000002e-05;7e-06; 6e-06; true; 0.067378;0.05; 0.042578; 0.018418;0.000441;0.000606;0.000497; 0.001117; true; 0.066709
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.07; 0.054306; 0.028705;1.2000000000000002e-05;7e-06; 8e-06; true; 0.088423;0.1; 0.060331; 0.030919;0.018283;8e-06;8e-06; 8e-06; true; 0.115479;0.05; 0.03521; 0.02132;0.000828;0.000498;0.0004; 0.002138; true; 0.064163
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.0; 0.006001; 0.005729;7e-06;4.9999999999999996e-06; 6e-06; true; 0.012789;0.01; 0.00595; 0.005582;0.000528;4.9999999999999996e-06;4.9999999999999996e-06; 5e-06; true; 0.013045;0.02; 0.010203; 0.008522;0.000157;0.000613;0.000507; 0.000902; true; 0.02309
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.11; 0.082997; 0.043357;0.000193;7.2e-05; 8e-06; true; 0.132742;0.23; 0.144921; 0.070522;0.023874;0.000184;3.2e-05; 7e-06; true; 0.250334;0.23; 0.144562; 0.067919;0.003345;0.0017339999999999999;0.001527; 0.023704; true; 0.252679
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.07; 0.0581; 0.027127;0.000856;0.00036500000000000004; 7e-06; true; 0.091394;0.14; 0.098502; 0.041082;0.011063000000000002;0.000297;6.2e-05; 1.2e-05; true; 0.158084;0.14; 0.100979; 0.040836;0.001825;0.0038450000000000003;0.005919; 0.002003; true; 0.161444
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.026314; 0.019152;0.000142;4.7000000000000004e-05; 7e-06; true; 0.048696;0.04; 0.026648; 0.016715;0.0041259999999999995;6.8e-05;2e-05; 7e-06; true; 0.050777;0.04; 0.026029; 0.016423;0.000634;0.000802;0.000704; 0.001528; true; 0.049682
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;0.01; 0.00894; 0.00927;0.00015800000000000002;4.8e-05; 7e-06; true; 0.020728;0.03; 0.015315; 0.013823;0.005173;0.00019700000000000002;4.7000000000000004e-05; 6e-06; true; 0.037692;0.02; 0.008954; 0.011042;0.000577;0.0014609999999999998;0.00127; 0.002413; true; 0.02928
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.02; 0.015883; 0.011059;1.2e-05;7e-06; 5e-06; true; 0.028815;0.02; 0.016096; 0.00801;0.0006580000000000001;6e-06;7e-06; 5e-06; true; 0.026281;0.03; 0.016615; 0.010903;0.00023700000000000001;0.000706;0.000578; 0.001943; true; 0.033749
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.05; 0.047153; 0.018862;0.000246;9.8e-05; 2.2e-05; false; 0.069235;0.07; 0.04655; 0.01973;0.006014;0.00013;3.7000000000000005e-05; 1.6e-05; false; 0.075302;0.1; 0.074236; 0.02836;0.001059;0.0023179999999999997;0.0022890000000000002; 0.001821; false; 0.114957
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata;0.04; 0.037609; 0.015307;9.2e-05;2.9000000000000004e-05; 8e-06; true; 0.055317;0.05; 0.035629; 0.017378;0.0029379999999999996;6.3e-05;5.800000000000001e-05; 6e-06; true; 0.058779;0.05; 0.037302; 0.015465;0.000452;0.00091;0.0007740000000000001; 0.000834; true; 0.058941
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.23; 0.207995; 0.056059;6.6e-05;5.5e-05; 8e-06; true; 0.267937;0.29; 0.236771; 0.066584;0.004426;3.7e-05;2.5e-05; 8e-06; true; 0.313626;0.57; 0.366941; 0.077738;0.0016950000000000001;0.001;0.0009459999999999999; 0.153175; true; 0.60824
