name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1722.0.mata;0.28; 0.0954021000;0.009261100000000001; 0.1134234000; 0.0002013000; False; 0.1254741000; 0.3127465000;0.93; 0.0644232000;0.0099018; 0.1163353000; 0.0001887000; False; 0.1290457000; 0.2572612000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1723.0.mata;0.28; 0.0800006000;0.0101937; 0.1213292000; 0.0003629000; False; 0.1483419000; 0.2973262000;0.85; 0.0547568000;0.010397; 0.0877428000; 0.0001763000; False; 0.1011003000; 0.2023256000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1726.0.mata;0.28; 0.0892650000;0.006711; 0.1126150000; 0.0002352000; False; 0.1215760000; 0.2677178000;1.06; 0.0806730000;0.009628399999999999; 0.1116171000; 0.0002058000; False; 0.1240872000; 0.2942209000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1728.0.mata;0.28; 0.1204378000;0.0096503; 0.1179524000; 0.0002005000; False; 0.1304272000; 0.3187746000;0.84; 0.0706860000;0.0063778; 0.1085682000; 0.0001670000; False; 0.1170287000; 0.2634899000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1729.0.mata;0.26; 0.0787465000;0.0080574; 0.1055468000; 0.0001642000; False; 0.1158302000; 0.2609533000;0.97; 0.0766833000;0.0095681; 0.1214720000; 0.0003376000; False; 0.1336780000; 0.2766789000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_173.0.mata;0.21; 0.0641756000;0.0090122; 0.0823428000; 0.0001744000; False; 0.0976819000; 0.2557302000;0.9; 0.0506635000;0.0082964; 0.0647885000; 0.0001945000; False; 0.0757166000; 0.1834884000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1732.0.mata;0.18; 0.0483043000;0.0058432; 0.0691788000; 0.0001571000; False; 0.0767437000; 0.2017011000;0.95; 0.0504626000;0.009412400000000001; 0.1112359000; 0.0002055000; False; 0.1234386000; 0.2184349000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1736.0.mata;0.28; 0.0794399000;0.0107114; 0.1188933000; 0.0002397000; False; 0.1326216000; 0.2743721000;0.97; 0.0769654000;0.0100798; 0.1165695000; 0.0003027000; False; 0.1299577000; 0.2745249000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1737.0.mata;0.24; 0.0624290000;0.009431299999999998; 0.1134075000; 0.0001981000; False; 0.1257997000; 0.2358547000;1.01; 0.0810262000;0.0097162; 0.1157121000; 0.0002116000; False; 0.1283524000; 0.3315121000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1738.0.mata;0.26; 0.0774435000;0.0089064; 0.0962625000; 0.0002241000; False; 0.1076961000; 0.2540485000;0.9; 0.0517119000;0.0061386999999999995; 0.0807606000; 0.0002171000; False; 0.0887774000; 0.1815081000
