name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;15.51;0.12085380000000001;0.0084389; 15.5855800000; 0.0003694000; False; 15.5969627000; 15.7446341000;14.38;0.0610712;0.010821899999999999; 13.3256183000; 0.0002433000; False; 13.3395670000; 13.4572293000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;16.6;0.2180282;0.0111241; 16.3496289000; 0.0003443000; False; 16.3640116000; 16.6210224000;16.46;0.0413211;0.0079235; 15.6576780000; 0.0002492000; False; 15.6680374000; 15.7473004000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;18.28;0.2295955;0.0116997; 18.0527966000; 0.0002712000; False; 18.0680301000; 18.3383237000;22.75;0.0726591;0.0134661; 21.6390822000; 0.0002604000; False; 21.6563097000; 21.7903927000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;24.08;0.2459095;0.0125606; 23.8626804000; 0.0003955000; False; 23.8789682000; 24.1677432000;25.2;0.0726908;0.012310900000000001; 24.2077764000; 0.0003123000; False; 24.2236788000; 24.3548160000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.16;0.0450369;0.0056308; 0.0795710000; 0.0001120000; True; 0.0872062000; 0.1584808000;0.78;0.0259132;0.0059816999999999995; 0.1020765000; 0.0001263000; True; 0.1102271000; 0.1709523000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;24.47;0.1917703;0.012454600000000001; 24.2611575000; 0.0001296000; True; 24.2759516000; 24.5036439000;28.14;0.0712223;0.0116295; 26.7659812000; 0.0001577000; True; 26.7807426000; 26.9215908000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.43;0.0779449;0.0078268; 0.2846870000; 0.0001724000; True; 0.2954389000; 0.4121893000;1.18;0.038076200000000004;0.0087057; 0.2954503000; 0.0001933000; True; 0.3075250000; 0.3965361000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.65;0.08484040000000001;0.0086658; 0.5028826000; 0.0002377000; True; 0.5147790000; 0.6383672000;1.45;0.0414901;0.008927599999999999; 0.4904963000; 0.0001119000; True; 0.5022406000; 0.5960466000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;0.7;0.060447299999999995;0.0062549; 0.6006673000; 0.0001382000; True; 0.6091500000; 0.6969926000;1.55;0.0428042;0.0088788; 0.8015974000; 0.0001527000; True; 0.8134338000; 0.9066822000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;1.44;0.1037552;0.0086779; 1.3172255000; 0.0002021000; True; 1.3289008000; 1.4907155000;2.3;0.048112300000000004;0.009358400000000001; 1.3231753000; 0.0001795000; True; 1.3355380000; 1.4384826000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;1.97;0.11591499999999999;0.0089945; 1.8087254000; 0.0001699000; True; 1.8207396000; 1.9780516000;2.91;0.0494703;0.0090564; 1.8884457000; 0.0002186000; True; 1.9008374000; 2.0069054000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;2.73;0.1320827;0.0098073; 2.5523781000; 0.0001603000; True; 2.5654271000; 2.7387347000;3.68;0.0308331;0.0063325; 2.6637517000; 0.0001534000; True; 2.6723453000; 2.7375206000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;3.51;0.13174950000000002;0.0101324; 3.3392031000; 0.0001695000; True; 3.3527319000; 3.5251979000;3.75;0.0643407;0.011446; 2.6427969000; 0.0001376000; True; 2.6570942000; 2.8141369000
