name;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;1.07; 0.024568238; 0.112095863; 0.038925594; 0.002146111; false; 0.161046196; 0.294149416
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-1.mata;1.03; 0.010804971; 0.04365479; 0.01363542; 0.001916206; false; 0.066124648; 0.145748815
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-2.mata;1.33; 0.069140735; 0.095974849; 0.042449994; 0.002409441; false; 0.157263038; 0.357285183
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-3.mata;1.45; 0.054009032; 0.120659041; 0.042217437; 0.002534839; false; 0.173767983; 0.361153398
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-4.mata;1.04; 0.017358009; 0.073105465; 0.015785959; 0.001881327; false; 0.097182968; 0.190617092
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-5.mata;1.41; 0.091682398; 0.083794124; 0.037148886; 0.001970711; false; 0.129301353; 0.487558527
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-6.mata;1.05; 0.015367151; 0.060899443; 0.015542785; 0.001794806; false; 0.084253743; 0.172517791
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-7.mata;1.21; 0.056280656; 0.075845224; 0.031952654; 0.001718729; false; 0.114902176; 0.344254348
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-1.mata;1.39; 0.056128902; 0.083953164; 0.03078847; 0.002234996; false; 0.126429245; 0.301135719
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-2.mata;1.44; 0.067014628; 0.213562176; 0.055089477; 0.002340027; false; 0.278001034; 0.477704169
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07103-1.mata;1.01; 0.01754129; 0.048017952; 0.026190078; 0.007700227; false; 0.101242737; 0.191679322
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-1.mata;1.09; 0.023660195; 0.059412198; 0.027817294; 0.002308551; false; 0.10564583; 0.211345567
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-2.mata;1.08; 0.032997558; 0.059415418; 0.026474881; 0.00159843; false; 0.093884945; 0.240967595
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07292-1.mata;1.18; 0.038646292; 0.075584291; 0.039200916; 0.002527095; false; 0.123779513; 0.281846418
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07338-1.mata;1.05; 0.011938979; 0.035403504; 0.013120339; 0.001428815; false; 0.056511085; 0.129823273
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-1.mata;1.67; 0.062859877; 0.184409154; 0.07325148; 0.005217371; false; 0.278642028; 0.549433389
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-2.mata;1.1; 0.017387353; 0.051869067; 0.033362947; 0.008839611; false; 0.108675821; 0.225183601
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-3.mata;1.59; 0.05602504; 0.122821223; 0.09938444; 0.002118169; false; 0.252497197; 0.446955607
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07416-1.mata;1.08; 0.020065869; 0.063452646; 0.047669538; 0.006026127; false; 0.141954927; 0.243622339
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-1.mata;1.61; 0.115906504; 0.095632813; 0.057393464; 0.00210402; false; 0.160850537; 0.531591658
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-2.mata;1.02; 0.011170551; 0.051996493; 0.01831087; 0.002229753; false; 0.078464801; 0.182810526
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-3.mata;1.14; 0.033527419; 0.082323984; 0.055291474; 0.002600897; false; 0.157629179; 0.292864576
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-1.mata;1.1; 0.019737367; 0.058324543; 0.014773489; 0.002277787; false; 0.082983013; 0.180862486
