name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07674.mata;0.15; 0.0421850000;0.0082276; 0.0689662000; 0.0002356000; False; 0.0819099000; 0.1622833000;0.9; 0.0665847000;0.0094849; 0.0759584000; 0.0003211000; False; 0.0881627000; 0.2152549000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07677.mata;0.14; 0.0463279000;0.009408099999999999; 0.0071008000; 0.0002002000; False; 0.0195526000; 0.1238429000;0.85; 0.0442596000;0.0086443; 0.0069709000; 0.0001860000; False; 0.0184577000; 0.1150442000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07756.mata;7.42; 5.8070484000;0.0068313; 0.2867659000; 0.0001540000; False; 0.2956872000; 7.6575580000;7.86; 5.6191872000;0.011395; 0.3203971000; 0.0001417000; False; 0.3347452000; 7.4783058000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07783.mata;0.16; 0.0372332000;0.0090832; 0.0466213000; 0.0002542000; False; 0.0584064000; 0.1460447000;0.86; 0.0373729000;0.0082363; 0.0455478000; 0.0001550000; False; 0.0564284000; 0.1447311000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07807.mata;0.18; 0.0848473000;0.009747400000000002; 0.0483620000; 0.0002284000; False; 0.0610507000; 0.2033472000;0.74; 0.0247273000;0.0056197999999999994; 0.0293849000; 0.0001268000; False; 0.0367138000; 0.0938730000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07937.mata;0.21; 0.0793867000;0.009428899999999999; 0.0452730000; 0.0002732000; False; 0.0572852000; 0.2016707000;0.95; 0.0473152000;0.0099504; 0.0466635000; 0.0001917000; False; 0.0585641000; 0.1669899000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07947.mata;0.17; 0.0389120000;0.0090058; 0.0576739000; 0.0002730000; False; 0.0693904000; 0.1580362000;0.83; 0.0422100000;0.0104464; 0.0651062000; 0.0003219000; False; 0.0788731000; 0.1745857000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08001.mata;0.17; 0.0449686000;0.0086723; 0.0549774000; 0.0002962000; False; 0.0664870000; 0.1639421000;0.89; 0.0434955000;0.010247599999999999; 0.0621747000; 0.0002604000; False; 0.0756155000; 0.1589491000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08023.mata;0.1; 0.0341358000;0.0060154; 0.0086482000; 0.0001999000; False; 0.0166673000; 0.1537606000;0.79; 0.0323106000;0.0059684000000000004; 0.0080346000; 0.0002040000; False; 0.0159626000; 0.0826623000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08029.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
