name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-construction;mata-intersection;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-inclusion_check;awali-inclusion_check_result;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-inclusion;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-inclusion
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;ERR;ERR;ERR;ERR;ERR;0.2; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.15; 0.0755; 0.0000; 0.0002; 0.0000;1.39; 0.0717; 0.0459; 0.0786; 0.0004;1.28; 0.0748; 0.0301; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;ERR;ERR;ERR;ERR;ERR;0.14; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.0; 0.1291; 0.0000; 0.0000; 0.0000;1.93; 0.1544; 0.6162; 0.0030; 0.0171;1.06; 0.0911; 0.0551; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;ERR;ERR;ERR;ERR;ERR;0.23; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.23; 0.0863; 0.0000; 0.0002; 0.0000;1.17; 0.0856; 0.0205; 0.0004; 0.0009;1.06; 0.0866; 0.0207; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.88; 0.0272; 0.0000; 0.0001; 0.0000;1.17; 0.0435; 0.0059; 0.0009; 0.0005;1.19; 0.0556; 0.0108; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.12; 0.0729; 0.0000; 0.0003; 0.0001;1.05; 0.0429; 0.0268; 0.0309; 0.0016;1.24; 0.0935; 0.0382; 0.0003; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.16; 0.0684; 0.0000; 0.0007; 0.0001;0.93; 0.0407; 0.0126; 0.0341; 0.0003;1.2; 0.0906; 0.0723; 0.0008; 0.0002
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.99; 0.0511; 0.0000; 0.0005; 0.0001;1.08; 0.0879; 0.0212; 0.0336; 0.0003;1.24; 0.0878; 0.0236; 0.0014; 0.0008
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;ERR;ERR;ERR;ERR;ERR;0.26; EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.2; 0.1441; 0.0000; 0.0046; 0.0046;8.34; 0.0994; 0.2731; 7.0630; 0.0014;1.38; 0.1718; 0.0938; 0.0120; 0.0047
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata;ERR;ERR;ERR;ERR;ERR;0.24; EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.06; 0.0769; 0.0000; 0.0008; 0.0001;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;ERR;ERR;ERR;ERR;ERR;0.23; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.22; 0.1289; 0.0000; 0.0014; 0.0002;1.38; 0.1316; 0.0723; 0.0912; 0.0005;1.26; 0.1308; 0.0421; 0.0018; 0.0005
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;ERR;ERR;ERR;ERR;ERR;0.23; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.19; 0.1502; 0.0000; 0.0005; 0.0001;1.54; 0.1529; 0.2849; 0.0017; 0.0064;1.15; 0.0950; 0.2286; 0.0009; 0.0004
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;ERR;ERR;ERR;ERR;ERR;0.2; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.86; 0.0354; 0.0000; 0.0001; 0.0001;1.15; 0.0642; 0.0102; 0.0028; 0.0002;1.16; 0.0639; 0.0057; 0.0003; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;ERR;ERR;ERR;ERR;ERR;0.15; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.13; 0.1629; 0.0000; 0.0007; 0.0001;1.68; 0.0837; 0.5715; 0.0076; 0.0005;1.29; 0.1540; 0.1417; 0.0010; 0.0003
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;ERR;ERR;ERR;ERR;ERR;0.24; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.12; 0.3258; 0.0000; 0.0006; 0.0001;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;ERR;ERR;ERR;ERR;ERR;0.25; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.29; 0.1533; 0.0000; 0.0007; 0.0001;1.74; 0.1391; 0.5257; 0.0100; 0.0011;1.46; 0.1577; 0.1021; 0.0017; 0.0008
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.28; 0.0788; 0.0000; 0.0005; 0.0001;1.32; 0.0798; 0.0150; 0.0075; 0.0004;1.13; 0.0555; 0.0080; 0.0005; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;ERR;ERR;ERR;ERR;ERR;0.14; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.31; 0.0708; 0.0000; 0.0005; 0.0003;0.96; 0.0399; 0.0155; 0.0165; 0.0006;1.33; 0.0795; 0.0298; 0.0006; 0.0003
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;ERR;ERR;ERR;ERR;ERR;0.42; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.72; 0.7618; 0.0000; 0.0007; 0.0001;22.46; 0.9012; 20.4375; 0.0382; 0.0430;4.01; 0.4839; 2.7246; 0.0005; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;ERR;ERR;ERR;ERR;ERR;0.14; EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.35; 0.1577; 0.0000; 0.0005; 0.0002;1.7; 0.1616; 0.3114; 0.0182; 0.0120;1.58; 0.1508; 0.2119; 0.0009; 0.0006
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;ERR;ERR;ERR;ERR;ERR;0.27; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.3; 0.1704; 0.0000; 0.0009; 0.0002;2.98; 0.1649; 1.3907; 0.2225; 0.0469;1.34; 0.1450; 0.2113; 0.0026; 0.0003
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;ERR;ERR;ERR;ERR;ERR;0.24; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.43; 0.0662; 0.0000; 0.0003; 0.0000;1.18; 0.0404; 0.0059; 0.0003; 0.0003;1.14; 0.0567; 0.0123; 0.0001; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.1; 0.0922683; 0.0120551; 0.0004; 0.0001;0.21; NOT EMPTY;0.18; 0.15183; 0.038896;0.002432083;4.4406e-05; 3.2039e-05; true;0.23; 0.151737; 0.039361;0.0257913;0.00702293; 0.0072297; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.170941; 0.0589549;1.41; 0.0706; 0.0000; 0.0003; 0.0000;1.33; 0.0650; 0.0209; 0.0551; 0.0009;1.39; 0.0691; 0.0210; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata;ERR;ERR;ERR;ERR;ERR;0.2; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.23; 0.0552; 0.0000; 0.0002; 0.0001;1.34; 0.0574; 0.0298; 0.1003; 0.0002;1.44; 0.0610; 0.0257; 0.0002; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.08; 0.0799226; 0.00751587; 0.0002; 0.0000;0.17; NOT EMPTY;0.23; 0.181593; 0.047824;0.003422379;0.000111299; 2.5408e-05; true;0.19; 0.125956; 0.0330123;0.025994347;0.0005973160000000001; 0.00406849; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.124252; 0.0320581;1.2; 0.0775; 0.0000; 0.0003; 0.0000;1.5; 0.0770; 0.0529; 0.0969; 0.0012;1.26; 0.0765; 0.0427; 0.0002; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.04; 0.0280; 0.0000; 0.0001; 0.0000;1.34; 0.0357; 0.0235; 0.0945; 0.0001;1.08; 0.0285; 0.0212; 0.0002; 0.0001
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.1; 0.0894473; 0.0108354; 0.0003; 0.0001;0.19; NOT EMPTY;0.19; 0.155207; 0.0382151;0.0022835259999999997;0.00016387499999999999; 3.8399e-05; true;0.23; 0.15586; 0.038139;0.02850131;0.006758593; 0.00424626; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.15162; 0.0369291;1.1; 0.0645; 0.0000; 0.0001; 0.0000;1.27; 0.0680; 0.0341; 0.0940; 0.0005;0.77; 0.0352; 0.0159; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.05; 0.0561425; 0.00611386; 0.0002; 0.0000;0.12; NOT EMPTY;0.13; 0.11529; 0.0232258;0.001528819;2.2777000000000002e-05; 1.6921e-05; true;0.22; 0.162365; 0.0343738;0.022507239999999998;0.000742356; 0.00337777; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.127548; 0.0372089;0.8; 0.0377; 0.0000; 0.0000; 0.0000;1.16; 0.0656; 0.0183; 0.0060; 0.0008;0.77; 0.0387; 0.0094; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.1; 0.100141; 0.00829443; 0.0002; 0.0000;0.19; NOT EMPTY;0.2; 0.170768; 0.0326489;0.001029914;2.6714e-05; 2.3481e-05; true;0.15; 0.114223; 0.0225506;0.0097435;0.006333785; 0.00225626; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.114937; 0.0225749;1.04; 0.0622; 0.0000; 0.0001; 0.0000;1.12; 0.0632; 0.0171; 0.0698; 0.0005;1.04; 0.0632; 0.0158; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;ERR;ERR;ERR;ERR;ERR;0.2; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.05; 0.0872; 0.0000; 0.0002; 0.0000;1.09; 0.0885; 0.0399; 0.0011; 0.0012;1.07; 0.0882; 0.0359; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.03; 0.0565; 0.0000; 0.0001; 0.0000;1.22; 0.0581; 0.0200; 0.1350; 0.0002;1.08; 0.0571; 0.0192; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.15; 0.139024; 0.018179; 0.0005; 0.0000;0.21; NOT EMPTY;0.29; 0.234414; 0.0578007;0.004814352;1.9183999999999998e-05; 1.8165e-05; true;0.34; 0.229601; 0.0562763;0.049653167;0.001097433; 0.00976767; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.23048; 0.0566141;0.73; 0.0510; 0.0000; 0.0000; 0.0000;1.01; 0.0535; 0.0254; 0.0703; 0.0008;0.77; 0.0536; 0.0200; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.06; 0.0574941; 0.00674706; 0.0001; 0.0000;0.2; NOT EMPTY;0.23; 0.195879; 0.0408028;0.002156955;1.5567e-05; 2.0712e-05; true;0.27; 0.193081; 0.0408301;0.024758748;0.004455626000000001; 0.00398845; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.195246; 0.0409385;1.04; 0.0749; 0.0000; 0.0001; 0.0000;1.18; 0.0740; 0.0217; 0.1304; 0.0008;1.09; 0.0749; 0.0224; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.42; 0.358893; 0.0601007; 0.0015; 0.0001;0.25; NOT EMPTY;0.83; 0.625498; 0.181976;0.021622600999999998;9.99e-06; 1.9004e-05; true;0.75; 0.423697; 0.12382;0.16657744000000002;0.000787869; 0.0254843; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.445049; 0.195152;1.24; 0.2502; 0.0000; 0.0003; 0.0000;2.05; 0.1474; 0.9899; 0.0292; 0.0272;1.33; 0.2039; 0.1226; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.15; 0.0982; 0.0000; 0.0002; 0.0000;1.02; 0.0582; 0.0492; 0.0169; 0.0019;1.26; 0.1006; 0.0863; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.08; 0.0719709; 0.0101469; 0.0002; 0.0000;0.12; NOT EMPTY;0.24; 0.199226; 0.0424796;0.0027388160000000003;6.017e-06; 2.4151e-05; true;0.36; 0.230338; 0.0635159;0.06469669;0.005733372; 0.00428337; true;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.250179; 0.0843848;0.79; 0.0539; 0.0000; 0.0001; 0.0000;1.31; 0.0952; 0.0759; 0.0921; 0.0010;0.81; 0.0567; 0.0262; 0.0001; 0.0000
