name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-4-*.mata;0.0; 0.00257358; 0.00620193;0.00020745699999999998;0.000127544; 4.2482e-05; false;0.01; 0.00390534; 0.00992423;0.00031844199999999994;0.00015209999999999998; 7.0783e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-40-*.mata;1.32; 0.166907; 0.598024;0.056411412;0.23719394200000002; 0.0124378; false;1.4; 0.162595; 0.721919;0.05576974500000001;0.22453654099999998; 0.0110007; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-41-*.mata;1.5; 0.198238; 0.660778;0.059165556;0.28243682999999997; 0.0130803; false;1.57; 0.212097; 0.733342;0.06085574299999999;0.273090062; 0.0137288; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-42-*.mata;1.48; 0.182586; 0.685395;0.06015031900000001;0.277967506; 0.0122236; false;1.63; 0.198367; 0.790373;0.060237739;0.257234526; 0.0143708; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-43-*.mata;1.63; 0.205969; 0.756151;0.06779149899999998;0.31560352500000005; 0.0154509; false;1.74; 0.194729; 0.827369;0.06494611900000001;0.312749759; 0.0145485; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-44-*.mata;1.75; 0.204135; 0.77966;0.07360791300000002;0.35236581899999997; 0.0162592; false;1.85; 0.192244; 0.921363;0.068122247;0.30768779400000007; 0.0151093; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-45-*.mata;1.89; 0.23105; 0.835025;0.07842369699999999;0.36119628400000003; 0.0191211; false;1.98; 0.209082; 0.929471;0.07668864099999997;0.366207927; 0.0176135; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-46-*.mata;1.95; 0.228804; 0.874929;0.079446456;0.39246888300000005; 0.0155695; false;2.09; 0.228883; 1.01263;0.082915995;0.378872604; 0.0161531; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-47-*.mata;2.11; 0.286553; 0.9465;0.084208745;0.40561864500000006; 0.0194789; false;2.28; 0.230809; 1.02998;0.09888392800000001;0.44329279200000005; 0.0214504; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-48-*.mata;2.18; 0.248436; 0.979155;0.088839736;0.43927840199999996; 0.0204677; false;2.27; 0.233127; 1.12171;0.09326659799999998;0.41477865300000005; 0.0181825; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-49-*.mata;2.41; 0.336375; 1.12006;0.09483070399999999;0.46284432300000006; 0.0203063; false;2.55; 0.266784; 1.14124;0.11865160499999998;0.48106345999999994; 0.0217011; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-5-*.mata;0.01; 0.00666961; 0.0111455;0.00023376999999999998;0.000129103; 6.362e-05; false;0.01; 0.00595704; 0.0131868;0.000512268;0.000290441; 0.000105251; false
