name;explicit-stats-runtime;explicit-stats-min-alph;explicit-stats-avg-alph;explicit-stats-max-alph;explicit-stats-min-states;explicit-stats-avg-states;explicit-stats-max-states;explicit-stats-min-transitions;explicit-stats-avg-transitions;explicit-stats-max-transitions;minterm-stats-runtime;minterm-stats-min-alph;minterm-stats-avg-alph;minterm-stats-max-alph;minterm-stats-min-states;minterm-stats-avg-states;minterm-stats-max-states;minterm-stats-min-transitions;minterm-stats-avg-transitions;minterm-stats-max-transitions
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;0.49; 4; 4; 4; 606; 606; 606; 1210; 1210; 1210;0.88; 4; 4; 4; 606; 606; 606; 1210; 1210; 1210
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;0.5; 4; 4; 4; 706; 706; 706; 1410; 1410; 1410;0.98; 4; 4; 4; 706; 706; 706; 1410; 1410; 1410
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;0.42; 4; 4; 4; 806; 806; 806; 1610; 1610; 1610;0.98; 4; 4; 4; 806; 806; 806; 1610; 1610; 1610
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;0.53; 4; 4; 4; 906; 906; 906; 1810; 1810; 1810;0.82; 4; 4; 4; 906; 906; 906; 1810; 1810; 1810
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.48; 4; 4; 4; 106; 106; 106; 210; 210; 210;0.6; 4; 4; 4; 106; 106; 106; 210; 210; 210
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;0.56; 4; 4; 4; 1006; 1006; 1006; 2010; 2010; 2010;1.03; 4; 4; 4; 1006; 1006; 1006; 2010; 2010; 2010
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;0.42; 4; 4; 4; 1106; 1106; 1106; 2210; 2210; 2210;0.97; 4; 4; 4; 1106; 1106; 1106; 2210; 2210; 2210
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;0.5; 4; 4; 4; 1206; 1206; 1206; 2410; 2410; 2410;0.93; 4; 4; 4; 1206; 1206; 1206; 2410; 2410; 2410
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;0.52; 4; 4; 4; 1306; 1306; 1306; 2610; 2610; 2610;1.21; 4; 4; 4; 1306; 1306; 1306; 2610; 2610; 2610
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;0.52; 4; 4; 4; 1406; 1406; 1406; 2810; 2810; 2810;1.15; 4; 4; 4; 1406; 1406; 1406; 2810; 2810; 2810
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;0.48; 4; 4; 4; 1506; 1506; 1506; 3010; 3010; 3010;1.03; 4; 4; 4; 1506; 1506; 1506; 3010; 3010; 3010
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;0.45; 4; 4; 4; 1606; 1606; 1606; 3210; 3210; 3210;1.28; 4; 4; 4; 1606; 1606; 1606; 3210; 3210; 3210
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;0.39; 4; 4; 4; 1706; 1706; 1706; 3410; 3410; 3410;1.09; 4; 4; 4; 1706; 1706; 1706; 3410; 3410; 3410
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;0.52; 4; 4; 4; 1806; 1806; 1806; 3610; 3610; 3610;1.06; 4; 4; 4; 1806; 1806; 1806; 3610; 3610; 3610
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;0.42; 4; 4; 4; 1906; 1906; 1906; 3810; 3810; 3810;0.96; 4; 4; 4; 1906; 1906; 1906; 3810; 3810; 3810
