name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;automata-runtime;automata-construction;mata-runtime;mata-mataparsing;mata-mataminterm;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;pymata-runtime;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;ERR;ERR;ERR;TO;0.2076516;TO; 0.474662; 0.0753147;TO; 0.347652; 0.116091;0.0261576;TO; 0.281024; 0.0524341;0.00209085;TO;TO;TO;TO;TO;0.12729926
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;TO; 0.531809; 0.0900729;TO;0.24377169999999998;TO; 0.473035; 0.0734945;TO; 0.863747; 0.0808324;0.027745699999999998;TO; 0.648369; 0.052671;0.0025639499999999997;TO;TO;TO;TO;TO;0.11497845799999999
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;TO; 0.520849; 0.0811119;TO;0.2570954;TO; 0.591802; 0.110144;TO; 0.393904; 0.107908;0.030399000000000002;TO; 0.57619; 0.111157;0.00428451;TO;TO;TO;TO;TO;0.13972004300000002
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;TO; 0.65763; 0.0771037;TO;0.4639491;TO; 0.854278; 0.0845362;TO; 0.622645; 0.0949653;0.031531699999999996;TO; 0.311954; 0.0558565;0.002634;TO;TO;TO;TO;TO;0.14414701000000002
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;TO; 0.603083; 0.0924031;TO;0.2557061;TO; 0.708538; 0.100095;TO; 0.635883; 0.157801;0.0402825;TO; 0.572973; 0.0630175;0.00294435;TO;TO;TO;TO;TO;0.129080129
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;TO; 0.750293; 0.100717;TO;0.36158;TO; 0.804645; 0.0972156;TO; 0.586285; 0.102762;0.035561800000000005;TO; 0.728809; 0.114353;0.0060823;TO;TO;TO;TO;TO;0.108184646
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;ERR;ERR;ERR;TO;0.0930376;TO; 0.0558217; 0.015378;TO; 0.0724689; 0.0298778;0.00271571;TO; 0.104349; 0.037517;0.001818293;TO;TO;TO;TO;TO;0.046320101
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;TO; 0.729537; 0.139345;TO;0.1700663;TO; 0.644264; 0.0987969;TO; 0.758956; 0.197774;0.0389709;TO; 0.564337; 0.116141;0.00624644;TO;TO;TO;TO;TO;0.14733633699999998
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;ERR;ERR;ERR;TO;0.083292;TO; 0.165358; 0.0238004;TO; 0.0979326; 0.0225769;0.00495697;TO; 0.0899663; 0.0186995;0.0006562829999999999;TO;TO;TO;TO;TO;0.074333105
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;TO; 0.128683; 0.019599;TO;0.0978532;TO; 0.249661; 0.0607451;TO; 0.0886798; 0.0173962;0.00414153;TO; 0.118902; 0.0272444;0.001150373;TO;TO;TO;TO;TO;0.063294771
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;TO; 0.14616; 0.0549982;TO;0.1192756;TO; 0.122958; 0.0278254;TO; 0.150322; 0.0322883;0.00677261;TO; 0.0859647; 0.023456;0.000816455;TO;TO;TO;TO;TO;0.081051205
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;TO; 0.182038; 0.0332318;TO;0.1796234;TO; 0.257548; 0.0375132;TO; 0.184701; 0.038097;0.00969693;TO; 0.1746; 0.0535875;0.000862849;TO;TO;TO;TO;TO;0.071779233
