name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;automata-runtime;automata-construction;mata-runtime;mata-mataparsing;mata-mataminterm;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;pymata-runtime;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;TO; 0.380336; 0.163561;TO;0.29322709999999996;TO; 0.44555; 0.134091;TO; 0.281509; 0.130926;0.0427557;TO; 0.579175; 0.129893;0.00472911;TO;TO;TO;TO;TO;0.09721228
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;TO; 0.451024; 0.134484;TO;0.502561;TO; 0.709312; 0.146706;TO; 0.775695; 0.111179;0.01912788;TO; 0.436983; 0.107274;0.00552317;TO;TO;TO;TO;TO;0.169187437
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;ERR;ERR;ERR;TO;0.31909730000000003;TO; 0.331915; 0.13256;TO; 0.788384; 0.157898;0.043399099999999996;TO; 0.528911; 0.276033;0.008927270000000001;TO;TO;TO;TO;TO;0.097539391
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;TO; 0.526051; 0.159074;TO;0.2810136;TO; 0.669324; 0.171096;TO; 0.495467; 0.144477;0.0346582;TO; 0.655678; 0.26343;0.00603811;TO;TO;TO;TO;TO;0.235220826
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;ERR;ERR;ERR;TO;0.1263703;TO; 0.0658241; 0.0219781;TO; 0.0537506; 0.0279409;0.00336859;TO; 0.0638497; 0.0174084;0.000506202;TO;TO;TO;TO;TO;0.100830781
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;TO; 0.472037; 0.153824;TO;0.2965772;TO; 0.961582; 0.266007;TO; 0.659899; 0.328703;0.0468688;TO; 0.790012; 0.207423;0.0060164699999999995;TO;TO;TO;TO;TO;0.23392507099999998
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;TO; 0.0739752; 0.0197492;TO;0.090701;TO; 0.0840648; 0.0300795;TO; 0.082539; 0.0242219;0.00442223;TO; 0.0826328; 0.0645297;0.000787384;TO;TO;TO;TO;TO;0.09287965100000001
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;TO; 0.134118; 0.0327676;TO;0.2221973;TO; 0.130189; 0.0506118;TO; 0.104602; 0.0320966;0.0044477;TO; 0.067373; 0.0222991;0.000604993;TO;TO;TO;TO;TO;0.078538614
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;ERR;ERR;ERR;TO;0.1436208;TO; 0.26547; 0.0406214;TO; 0.179116; 0.0825272;0.007628380000000001;TO; 0.16183; 0.0413361;0.001298657;TO;TO;TO;TO;TO;0.060023273
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;TO; 0.165074; 0.0486654;TO;0.1352055;ERR;ERR;ERR;TO; 0.171476; 0.132717;0.00972322;TO; 0.134961; 0.0384579;0.001701223;TO;TO;TO;TO;TO;0.069368022
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;TO; 0.296545; 0.0536791;TO;0.1283521;TO; 0.264007; 0.065904;TO; 0.231683; 0.10488;0.011440849999999999;TO; 0.374744; 0.101076;0.001727261;TO;TO;TO;TO;TO;0.081848698
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;ERR;ERR;ERR;TO;0.1707883;TO; 0.264618; 0.070387;TO; 0.269909; 0.10929;0.01237375;TO; 0.269322; 0.0768151;0.00204979;TO;TO;TO;TO;TO;0.121131136
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;TO; 0.150699; 0.0724758;TO;0.1563843;TO; 0.428614; 0.0788403;TO; 0.242489; 0.0660365;0.01422849;TO; 0.178396; 0.0535505;0.001418391;TO;TO;TO;TO;TO;0.089362212
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;ERR;ERR;ERR;TO;0.1068057;TO; 0.0164066; 0.00976998;TO; 0.0368566; 0.0173528;0.002107917;TO; 0.0146317; 0.00716456;0.000176285;TO;TO;TO;TO;TO;0.028863282
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;ERR;ERR;ERR;TO;0.1741722;TO; 0.352588; 0.0935528;TO; 0.499334; 0.195179;0.0313311;TO; 0.269303; 0.0754668;0.00241316;TO;TO;TO;TO;TO;0.091946055
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;TO; 0.251539; 0.0588966;TO;0.2066665;TO; 0.386507; 0.0920764;TO; 0.311357; 0.0802633;0.01483052;TO; 0.323095; 0.0906267;0.00309025;TO;TO;TO;TO;TO;0.09071005
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;TO; 0.319959; 0.0798061;TO;0.2433013;TO; 0.327837; 0.153411;TO; 0.417597; 0.101196;0.0216071;TO; 0.60218; 0.171416;0.01142674;TO;TO;TO;TO;TO;0.120680522
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;ERR;ERR;ERR;TO;0.2634822;TO; 0.383788; 0.103776;TO; 0.431079; 0.161314;0.022841300000000002;TO; 0.520791; 0.104174;0.00349171;TO;TO;TO;TO;TO;0.095403606
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;TO; 0.394608; 0.10786;TO;0.26886350000000003;TO; 0.553564; 0.0798302;TO; 0.395472; 0.109815;0.0232983;TO; 0.386083; 0.133546;0.00372104;TO;TO;TO;TO;TO;0.127646101
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;TO; 0.535161; 0.13471;TO;0.2645261;TO; 0.598022; 0.26887;TO; 0.451825; 0.118475;0.02342;TO; 0.488808; 0.154214;0.0045540500000000005;TO;TO;TO;TO;TO;0.1751839
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;TO; 0.403428; 0.122304;TO;0.2271438;TO; 0.441689; 0.18039;TO; 0.735249; 0.293184;0.06763920000000001;TO; 0.466093; 0.232994;0.00408824;TO;TO;TO;TO;TO;0.193945842
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;TO; 0.460822; 0.222581;TO;0.34966759999999997;TO; 0.593205; 0.135714;TO; 0.493921; 0.139993;0.0745749;TO; 0.620485; 0.231614;0.00481433;TO;TO;TO;TO;TO;0.11950482
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;TO; 0.408877; 0.132005;TO;0.4019181;TO; 0.59503; 0.288921;TO; 0.699812; 0.133058;0.0588916;TO; 0.928021; 0.180024;0.0044595599999999996;TO;TO;TO;TO;TO;0.097947687
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;TO; 0.534427; 0.147458;TO;0.1592212;TO; 0.674116; 0.200051;TO; 0.522489; 0.155558;0.027468600000000003;TO; 0.529526; 0.160575;0.0052095200000000005;TO;TO;TO;TO;TO;0.12152702099999999
